id,train_test,pred_type,pred,prob_0,prob_1,mainvar9,mainvar4,mainvar1,intvar8,intvar3,mainvar8,mainvar2,var64,var35
79,train,TN,1,0.0084,0.9916,0.0816974548100449,0.0891007414031518,-0.0489757866407893,0.0239563713105268,0.0198914469708839,0.0806694205101392,0.0556623028789692,0.0205421755754447,0.0355604830036078
80,train,TN,1,0.029,0.971,0.0612840634977379,0.0615644197766943,-0.0408150858117744,-0.0101646872735404,-0.0037668982206238,-0.0538504744495128,0.0514823858217818,0.00757518154843617,-0.0175628834405441
81,train,TN,1,0.0814,0.9186,0.0477706389753929,-0.0504791360577299,0.0333810867910891,-0.0131053108503252,0.00823527726979902,0.0467587532623464,0.0366913762387219,-0.00913820426418431,0.015903339278789
82,train,TN,1,0.0139,0.9861,0.0602837372318984,0.0713922302571449,0.021994473140153,0.00813667940563742,0.00750580582814577,0.0552769419254497,0.0462414463995593,-0.00789595130115924,-0.00927632957837746
83,train,TN,1,0.0143,0.9857,0.0942632091252816,0.0950847234818476,0.0369579006396604,-0.0324951243388143,0.00964688388245826,0.0920453070813537,-0.0656731984405148,0.0213296076881497,0.0332507243698525
84,train,TN,1,6e-04,0.9994,0.0249869706374937,0.0281513684302794,0.0148789158646145,0.00743878849326561,-0.00306294576200609,0.0245387132536287,0.0204987951078012,0.00498857078520623,-0.00855416909661983
85,train,TN,1,0.0175,0.9825,0.0796222704317269,0.0879541515890308,0.0640580232079468,0.0213863787881158,0.0093297504283469,0.0779291498034879,0.0773405778189737,-0.014194851535061,-0.0258328723883778
86,train,TN,1,0.0063,0.9937,0.0324995475547234,0.0334826145650916,-0.00989173951468362,0.00329968437369979,0.00228322379447326,0.030804446353947,0.0284950032356268,-0.00320088594207531,0.00742937228877487
87,train,TN,1,0.0133,0.9867,0.0413243842507016,0.0429361501715021,0.026191537030388,0.00468033708702481,-0.00296917437254245,0.0324495355873919,0.0318480976835566,-0.0040635605179986,0.0155174562928779
88,train,TN,1,0,1,0.0632145339920127,0.0659820769969056,0.0482318291279378,0.0109464324618806,-0.000221332337647593,0.0609366318215849,0.0606049221918572,0.00556406973863982,0.0231871200751342
89,train,TN,1,0.0059,0.9941,0.0879833751535113,0.0897920026848744,-0.0329433171072086,0.0229726326972448,-0.0017798862707532,0.0706475513867072,0.0422133776783969,0.0167173821043233,0.0241664438219824
90,train,TN,1,0.0167,0.9833,0.0529249888353296,0.0605504315624983,-0.038513662979629,-0.0114646476293505,0.0102983973594983,0.0493401402356937,0.0391078435401816,-0.0107350510101471,0.0209918321625496
91,train,TN,1,0.0014,0.9986,0.0401682314310677,0.0419363423462826,-0.013417534575834,-0.0116571371723098,-0.00208572192344741,0.0335276530442468,0.0307260897337974,-0.00752548741955305,-0.0131816640978209
92,train,TN,1,2e-04,0.9998,0.0583281019632147,0.0606607603774778,-0.042202622661927,0.013270020496552,0.00153782870200493,0.0580079330206336,0.048819838188965,0.00832212540326124,0.0134304280127044
93,train,TN,1,7e-04,0.9993,0.0413585725837021,0.0438788665218873,0.0298473229831953,0.00923901820594373,-0.00679612435316774,0.0369938999850452,0.0347560222708502,-0.0073196336782211,0.014225045816913
94,train,TN,1,0.0057,0.9943,0.0788368128820853,0.0882137692454235,0.014551029912259,-0.00887663109403199,0.00109627869383749,0.0766580496984401,0.0530501404034804,0.00854276578018525,-0.00994749978518327
95,train,TN,1,9e-04,0.9991,0.0729781823272564,0.0755128000011012,0.0522050835100285,0.0285503496109737,0.0125252988386875,0.0714595579387754,0.0594176482173202,-0.0234632835175307,0.0294794124624666
96,train,TN,1,0.1229,0.8771,0.0300287639637334,0.0382584653609679,0.0180284567663572,0.0116538577847706,-0.00241592639157781,-0.0258079943565944,-0.0245096943988065,-0.00370303520343605,0.0123852420639776
97,train,TN,1,0.0321,0.9679,0.0504676199993405,0.0517950285605213,0.0335823432040786,0.0129983495166204,-0.00238021376771793,0.0490861580451889,0.0375339877241902,0.00964658428903824,0.0155635051357869
98,train,TN,1,1e-04,0.9999,0.028783451450657,0.0328158371181652,-0.0223418105417497,-0.00421989059518475,-0.00135932384298514,0.0287163024436532,0.0284552229928041,-0.00299236526230469,-0.00549247404450252
99,train,TN,1,6e-04,0.9994,0.028080086805268,0.0288267417414519,0.00912777223715863,0.00606109797213768,0.00189266638108216,0.025376539705928,0.0248817087789314,0.00459404678036824,0.00860961892195328
100,train,TN,1,0.0976,0.9024,0.0711316093435677,-0.0807303476691231,0.051536337123252,0.0152453982462134,-0.0070851252512554,-0.0625955445779628,0.057313528436927,-0.00799403796051023,-0.0189035094554196
101,train,TN,1,0.0071,0.9929,0.0308590317471156,0.0329024115004155,0.0237297463563356,-0.0060077304008491,-0.00223739731468488,0.0278845943301795,0.0267474977578093,0.00480683892931259,-0.0105963100231301
102,train,TN,1,0,1,0.0489721065897411,0.0491223435773079,0.0115350740274551,0.00298061283443846,-5.98820598993887e-05,0.0455051850059074,0.0380559005342458,0.00286834748575726,-0.00394983432911046
103,train,TN,1,4e-04,0.9996,0.0351320727742737,0.0372998524638126,0.0145039331014386,0.00740352114844014,-0.000295455923982962,0.0317254157166859,0.0207678666645056,0.00509391553329849,0.00913885475690641
104,train,TN,1,0.3517,0.6483,0.0449420576872706,-0.0498395957483125,0.03049173409544,0.00856008153713341,0.00495298819544692,0.0419101183485855,0.0357238684675411,-0.00768085494085407,-0.0160864243419606
105,train,TN,1,0.001,0.999,0.0203409006830105,0.0219186183372573,0.00746126792562327,0.00412597054842217,-0.00101889014294778,-0.0169310970456253,0.01679997930945,-0.00184918370815346,-0.00599414677051793
106,train,TN,1,0.0095,0.9905,0.0432197299337913,0.0461154800703653,0.0217254673151151,-0.0137298195192278,0.00872230143126936,0.0349209309306783,0.0270357423258336,0.0127218876085843,0.0147885477899684
107,train,TN,1,0.0174,0.9826,0.0334056386472134,0.03584649006502,0.0130026945448797,0.00604121093314581,0.000349396483275358,0.0273261302709341,0.0269705722545713,0.00064065822835917,-0.00653335573252203
108,train,TN,1,0.0019,0.9981,0.0239642935210133,0.0240441369929043,0.0188829415541902,0.0091657736671596,-0.000275585690834669,0.0225241336395888,0.0212262292105992,0.00522042431588122,0.00924331646983232
109,train,TN,1,4e-04,0.9996,0.0701678081122558,0.0730132818592413,0.0465839226195821,-0.0106088081814867,-0.00288074054770112,0.0671299836466293,0.0561362321613463,0.00536644711220984,-0.0204151402198414
110,train,TN,1,0.0187,0.9813,0.0756197399072266,0.0794103721780077,-0.0249111470286705,0.0139743797880145,-0.00189580031309575,0.073818797596735,0.0445206289461439,-0.00253756349687643,-0.0143194255318504
111,train,TN,1,0.0264,0.9736,0.027977862408618,0.0346321863027004,0.0250545446646498,0.00570182355949703,-0.00081336673307525,0.0278726687159404,-0.0271266145851916,-0.0011796642048712,0.00649585783830879
112,train,TN,1,0.0024,0.9976,0.0580850272003551,0.0711716625100447,0.0258080120219617,-0.0156396562976676,-0.000634302531505843,0.0535200732085534,0.0392489618643586,0.013959654662604,-0.0162144979968295
113,train,TN,1,0.0149,0.9851,0.0409165138149475,0.0422778018680195,-0.0120360525167667,-0.0028218256825294,0.000275306429023661,0.0362128700973957,-0.0184042436895628,0.000297094903252659,-0.00715491218205806
114,train,TN,1,5e-04,0.9995,0.0291287546065947,0.0310017106215946,0.00751677178782655,0.00138474989961381,0.000217899128400269,0.028134486121711,0.0238394623031975,-0.0012323714906728,0.00569361070155986
115,train,TN,1,0.01,0.99,0.0430707862428486,0.0456106503476028,0.022021516005926,-0.0127758222984782,0.00571437839980357,0.0341335657161491,0.0320448927965971,0.00949918538999715,0.0145529871157582
116,train,TN,1,0.0115,0.9885,0.046751645652485,0.0471610310296421,0.0168164915570977,-0.0133181135913331,0.00220979630508913,0.0400402251525107,0.0347274664315781,-0.00619718458574964,-0.0140650497627677
117,train,TN,1,0.0131,0.9869,0.0576682392746595,0.062308737581429,-0.0170469025742834,-0.0094335546334908,-0.00400215716272656,0.0503335514694313,-0.0315618614807488,-0.00803835535514446,0.0117880057265068
118,train,TN,1,2e-04,0.9998,0.0282184119894474,0.0318565397838419,0.0223045899280624,0.00213375895185305,0.000117589658279658,0.0263736613967138,0.0226219473182442,-0.00173628574709977,-0.0100565243435216
119,train,TN,1,0.1255,0.8745,-0.0478674153736703,0.061006261182637,0.00836810627538964,-0.00519931422504978,0.00273251341896567,0.0322089280250921,-0.02019226282371,-0.00280486903665474,0.00552320283186411
120,train,TN,1,0.0633,0.9367,-0.0711774574826951,0.0980802448607189,-0.0354505015918761,-0.0170600445751699,-0.0032837564717975,0.0600864318699435,0.0387120406139796,-0.0115707716744227,0.0346182940194483
121,train,TN,1,0,1,0.077211039303375,0.0824550606469989,0.0302409539540827,0.0238239176475313,3.6771205738357e-06,0.07719302911001,0.0753827970292028,0.014562445119725,0.027137515932378
122,train,TN,1,0.0514,0.9486,0.0281184968642429,0.0293825578128409,0.0233261407253606,-0.00572987504237891,-0.00121941261055236,0.0274301812307188,-0.0247395164954279,-0.00511384598626757,0.00573538419325118
123,train,TN,1,0,1,0.0394865464482792,0.0404934310404148,-0.0126753123960749,0.0118046703581779,0.000738950039877894,0.0378068599617468,0.0359406389533731,0.00819572576307978,-0.0123488776112163
124,train,TN,1,0,1,0.147186389470887,0.158659520057197,0.051499056302102,-0.0226822362726576,0.012639360808981,0.143764244197713,0.107093498835389,0.0139384491470707,-0.0284235819449592
125,train,TN,1,0.0567,0.9433,-0.0398127040286735,0.0531071508963475,0.01601073076661,0.00975324001959866,0.000385370285336638,0.0393405161923738,0.0367382436890913,-0.00586736345902235,0.0130862273167063
126,train,TN,1,0.0155,0.9845,0.0844092110643116,0.0862537463774276,0.0455056428479042,0.0187444529894674,0.0119384023790872,0.0679138266335644,0.0534880414025801,-0.0161649703516181,0.0246873918181297
127,train,TN,1,0.0013,0.9987,0.0664214386879179,0.0712846856675096,0.0507344752148616,0.0166644183462065,-0.00233442399890838,0.0593149451031166,0.0551316934228665,0.0153307874695293,-0.0260647715548557
128,train,TN,1,0.0041,0.9959,0.0213802871081606,0.0222022629822386,0.0083260726645782,0.00505367599475752,-0.00148084508746595,0.0201624116067247,0.0169251665721881,0.00359427813636453,0.00759042625027568
129,train,TN,1,0.0056,0.9944,0.118893824971473,0.123300135056939,0.0466542136403398,-0.0303565251090352,-0.00462286500501198,0.100185543757581,-0.049176050410954,-0.022954839584131,-0.0323724147655612
130,train,TN,1,0.0141,0.9859,0.0522990026171183,0.0561716347398145,0.0413547166006325,0.0117826939505989,0.00587710926855984,0.0517853221073715,0.0461032598531854,0.00623284818185572,-0.0183111499527234
131,train,TN,1,0.001,0.999,0.0405101162268236,0.0421051214298175,0.0141976447492293,0.00682383545133295,0.0024388226025915,0.0376122452001686,0.0281438282732144,-0.00511705703775025,0.0099746359491987
132,train,TN,1,0,1,0.035596267411383,0.0388245304468477,0.0251129099481939,0.00493685361764583,-0.00299013205388067,0.0349323707870312,0.0341394429465903,0.00309505859519791,-0.0103897002012542
133,train,TN,1,0.0189,0.9811,0.383190447285103,0.43025277947127,-0.311228334600783,-0.22658077899539,0.128787742043728,0.312625527465485,0.311561261123696,0.151388925058444,-0.27359249324617
134,train,TN,1,0,1,0.0365671085628932,0.0380945839723586,0.0170891985145205,0.00696221649139102,0.000626790148278857,0.0331846472100503,0.0274616219094936,-0.00536969681764714,0.00843355171549496
135,train,TN,1,0.0606,0.9394,-0.032986973868787,0.0364602019791041,-0.0236559728322064,-0.00671103156126423,-0.00342633818930083,0.0298688383416644,-0.02778005493541,0.00586406041216886,0.0124032963181525
136,train,TN,1,0.0174,0.9826,0.0454943919437038,0.0481145863552262,0.0152543557948411,-0.0135179464282892,0.00111160271749484,0.038102395667749,-0.0166224974304517,0.00373039112611209,0.0137600399674565
137,train,TN,1,2e-04,0.9998,0.0323225804619757,0.0343519337671283,0.0273382109744416,0.00960483861212913,-0.00280468250765615,0.0321069158114262,0.0295521390787534,0.00930614836584123,-0.0111838728987455
138,train,TN,1,0,1,0.0681544092267782,0.0758935239032123,0.025644136500241,0.0120679213091486,0.000668196521320097,0.0641601574615328,0.0502132504141687,0.000741997189570308,0.0130671193390905
139,train,TN,1,0.2874,0.7126,0.166792699852683,0.190399105019053,-0.0439525165219918,0.033258172791358,-0.00665297665968089,0.105330657438118,-0.085988958627362,-0.0187127128566573,0.0386596866721463
140,train,TN,1,0.013,0.987,0.321314856078326,0.441018810124646,0.216964638748543,-0.0972725515740648,-0.0255740890090153,0.271619950266112,-0.235713902984023,0.080649964368561,-0.11493976068682
141,train,TN,1,1e-04,0.9999,0.0256132759737236,0.0258191483514467,0.0168905063357473,0.00611484392556331,0.000693995318936643,0.0230269985937132,0.0197582616387349,0.00472901180351612,0.00842013933448819
142,train,TN,1,0.003,0.997,0.0273976224046784,0.0280628517828338,0.020263215409604,0.00722708617208845,0.000842511293351952,0.0268849454078493,0.0268738828526957,0.00220345867618929,0.010138932154522
143,train,TN,1,0.0055,0.9945,0.0674270573146575,0.0760344421563802,0.0320145329121983,0.0108247837027364,-0.00137538697288985,0.0556351576136744,0.0500959796485458,0.00339996049652495,0.0264266902812607
144,train,TN,1,0.0019,0.9981,0.0261948270518887,0.0296310569418115,-0.00872268081148544,-0.00464263370830283,-0.00121668486702821,0.0224280294525141,0.0188620183904015,0.00446406935707797,0.00680372389578379
246,test,TN,1,0.4306,0.5694,-0.0523705886982703,-0.0569409337448226,0.0179455075238525,0.0175368906888486,-0.00338821217388543,-0.0397588832538266,0.0258554833616606,-0.0159808707682046,0.0178418250585841
249,test,TN,1,0.4462,0.5538,0.105193040528857,-0.127221726175162,0.0722862039828435,0.0256758424272522,0.00697266474144459,-0.100234374113724,-0.0967516770326532,0.0236416950495454,0.0350104519150091
256,test,TN,1,0.0146,0.9854,0.0549424457445601,0.0601045914960336,0.021066032477267,0.0113334534558606,-0.00412004267937544,0.0457626908379042,0.0407909092680451,0.00979477312560047,-0.0137027036325103
257,test,TN,1,0.0087,0.9913,0.0679644192243222,0.0754604733397447,-0.0561882099685906,-0.00877809624577457,-0.00363994080484281,0.0641512324662189,0.0570842406111861,0.00562270566472632,-0.0134315528480669
258,test,TN,1,0.0082,0.9918,0.0977310146032211,0.0996191220650791,0.0731718822981244,0.0277969025883944,0.0219588318817503,0.0929293923035011,0.0758967979658777,0.0252409504941741,-0.030904020583719
259,test,TN,1,0.0126,0.9874,0.056752797443504,0.0659493510391657,0.0227784330336305,0.00965231756228062,-0.000585975440666051,-0.0493283621418224,0.0444202427991669,-0.0034336809104181,0.020866664780873
260,test,TN,1,0.4257,0.5743,-0.0402665170212857,-0.0579543821779409,0.0189378184604148,0.00953926699262446,-0.00247199251577559,0.0288448951327485,0.0221557685681086,-0.00889599079189013,-0.0127405566988641
261,test,TN,1,0,1,0.0525471469912343,0.053400309375014,0.0371117757990495,0.0164808595527062,3.25504006249737e-05,0.0511474027220746,0.0390960672809217,0.00720759767916992,0.0197815046062229
262,test,TN,1,0,1,0.0238336829807002,0.0257828297360327,0.00836168672469091,-0.00325316702840656,0.000671283791263004,0.0232419629074119,0.019078365032513,-0.000853576658535471,0.00460001132241614
263,test,TN,1,0.0661,0.9339,0.088618191648436,-0.0887011898603548,0.0503391837950819,0.0236210977382497,-0.000859484237124779,0.0707121381864475,0.0578225341825166,0.0154450882165637,0.0274083503394895
264,test,TN,1,0.0123,0.9877,0.0674263574182832,0.0738221124717452,0.0184415569068184,0.0140757431312648,-0.00289908645251481,0.0631047339555864,0.0504970722533178,0.012318117616703,-0.0143907597998147
265,test,TN,1,0.0082,0.9918,0.0321616522081059,0.036089212963327,0.0128462830644665,-0.00843053376300416,-0.00161900345342895,0.0298855272085263,0.0292426847024389,-0.00526831392800172,-0.0104349861604681
266,test,TN,1,0.0873,0.9127,0.0372287364131189,0.0389033002215568,0.0264336174802497,-0.00826106523304666,0.000156183274573742,0.0314479872787959,-0.0303966005409547,0.00609101110997277,0.013601149408365
267,test,TN,1,4e-04,0.9996,0.0409031547157531,0.0484066429328294,0.0317012916051954,-0.00459897706131136,0.00353609012460924,0.03856892677105,0.0353111321904135,-0.00354212562861542,0.00940836883548529
268,test,TN,1,0.0057,0.9943,0.0259613386913567,0.0275389654513213,0.01242667090909,-0.00770218473178753,0.00467955378619022,0.0216504382390817,0.0196265219268819,0.00724122571087489,0.00844054502377242
269,test,TN,1,1e-04,0.9999,0.0266191598434624,0.0304195706212866,-0.00544729323081424,0.000858306578152871,-0.000192048685955222,0.023885047163757,0.0206067212359545,-0.000745356793271828,-0.00449846479265296
270,test,TN,1,0.0221,0.9779,0.0962294509508405,0.10143523129586,0.0742815392693726,0.0339258733713968,-0.0118588108346849,0.0952431015966402,-0.0831355666152757,0.0186148904258266,0.0349796346794721
271,test,TN,1,0.0235,0.9765,0.0304175851898052,0.0337202629124408,-0.0247760897288486,-0.00703334879289915,-0.00232634160407169,0.0279342052430906,0.0267479297279055,-0.00532288127215877,0.00769115882416843
272,test,TN,1,0.0011,0.9989,0.0428949666615355,0.0436125031476394,-0.0134003477592772,-0.0069581923261898,-0.00124085019259903,0.0412937922845224,0.0356438296908183,0.0063651180835236,-0.00778445414848294
273,test,TN,1,5e-04,0.9995,0.0265235314119697,0.0274644905385529,0.0116392801607278,0.0070409122274969,0.00461875558982402,0.0240002360592963,0.0212478818895841,0.00525619975204719,0.00996007384912888
274,test,TN,1,0.0385,0.9615,0.0770923949685222,-0.0850913954011729,-0.0299703944665029,-0.0136522787646962,2.99854906713392e-05,0.06664740302413,0.0314795498702605,-0.00987754240224252,-0.0221571566592287
275,test,TN,1,0.0374,0.9626,0.039070861688482,0.039209782842266,0.0175024574158298,0.0102342607741668,-0.000750916153286786,0.032153265150607,0.0194130690437765,0.00717352967276193,0.0130069910571635
276,test,TN,1,5e-04,0.9995,0.0563070612632247,0.0607397663336989,0.0426825654942484,-0.0174059074762497,-0.0043051440063696,0.0518954922324835,0.0434097181222495,-0.011129977400731,0.0196297732494527
