id,train_test,pred_type,pred,prob_0,prob_1,mainvar9,mainvar4,mainvar1,intvar8,intvar3,mainvar8,mainvar2,var64,var35
16,train,FP,0,0.5289,0.4711,0.0326019639364615,0.0366561585279817,-0.011253064002793,-0.00702299977643425,-0.00213401731768787,0.028217806819206,-0.0119379167678877,-0.00403770431805204,0.00742206396217056
17,train,FP,0,0.6788,0.3212,0.184065225636767,0.190031677690994,0.13103762556541,-0.0110644244053885,-3.19128697681011e-06,0.183758770914827,-0.140870189648995,0.00093370222625302,0.0478035069336165
18,train,FP,0,0.8818,0.1182,0.0442018416312593,0.0464377954140749,0.0319188346905314,0.0114014093580376,-0.00297449583412939,0.0431831103332965,0.042534751294633,0.00342983861390484,-0.015166551499788
19,train,FP,0,0.8512,0.1488,0.0463329778481401,0.0519005150779234,-0.0182154886725626,0.0127373501702134,0.00302070991290197,0.0379717142759766,0.0350427636998112,0.0033395224371309,-0.0176631805572572
20,train,FP,0,0.696,0.304,-0.0229529956124588,0.025731145453298,0.0134021021192395,0.00662666303886258,-0.00102239201187688,0.0202063981802969,0.0197047025476455,0.00268445100386062,0.00748360066703302
22,train,FP,0,0.632,0.368,0.0870645046642845,0.101998395040241,-0.0521692780785505,0.0142212871343243,0.00720889646781787,0.0802263791779375,-0.0665834941782463,-0.0123467996032615,-0.0281250796445421
23,train,FP,0,0.55,0.45,0.0371847387004049,0.0384812610893264,-0.0117914745943903,0.00479479056028506,-0.00139829278982612,0.0265407358164482,0.0265127042427706,-0.00335883746623059,-0.0115589018420216
25,train,FP,0,0.7207,0.2793,0.0674611870396649,0.087675132875983,-0.0314776947265623,0.0156131690881545,-0.00152273751164429,0.0498236807998629,0.0449732025350979,-0.00198093362659246,-0.0303779737164077
26,train,FP,0,0.8031,0.1969,0.0272750064432131,0.0309054879289182,0.0148092336355228,0.00728703438560292,-0.00338968385234854,0.0272430719860509,-0.0208454951265683,-0.00685451733684044,-0.00742189626310925
27,train,FP,0,0.5935,0.4065,0.493446507027143,0.553335139642013,0.187866135142425,-0.103317393488895,0.070074620552957,0.312430807515367,-0.248470443273678,0.0846555082780635,-0.119068308351551
29,train,FP,0,0.5458,0.4542,0.0410263911477576,0.0411681818513914,-0.0183149883133947,-0.0109623547584509,0.0020368933351569,0.0405887356089772,0.0385314700921226,-0.00363920129782189,0.0121088543471431
30,train,FP,0,0.6138,0.3862,0.0908427427890243,0.11244893884748,0.0286744849735765,0.0101165016586598,0.00897803669034115,-0.0640920182408936,-0.0390805534190978,-0.0100037421165247,0.015322772887357
31,train,FP,0,0.6638,0.3362,-0.0877761274328555,0.0913140858356129,0.0296576700914711,-0.0269224549176675,0.00135829872686077,0.066295018890404,0.0648654732593528,0.0133976270555022,0.0278425112478427
34,train,FP,0,0.7086,0.2914,0.0290939036684015,0.0303810063997156,0.0230064545988985,-0.00982454018153978,0.000280801235509261,0.0286196654167721,0.0246740269243816,-0.00609492438639361,-0.0104332815758531
36,train,FP,0,0.5537,0.4463,0.038760678765191,0.041918726098362,-0.0297323834034777,-0.0083275422964682,0.001438857403591,0.0346789096486125,0.0308741027190782,0.00360665660270945,-0.0142332141721376
37,train,FP,0,0.7331,0.2669,0.0752112364957723,0.0776866982309715,-0.0403003272700444,0.00786044771012781,-0.00417274927795865,0.0738747300057533,0.0594863298766452,0.00576766900202707,-0.0124963442022868
38,train,FP,0,0.4907,0.5093,0.0678194308573129,0.0690193592216119,-0.0212366863390261,-0.0131445506756515,-0.00257667479308237,0.0647625757017591,0.0630709024313182,0.00453733753758317,0.0142463441011152
39,train,FP,0,0.5205,0.4795,0.024629179805974,0.0256222937944587,-0.0191539965374728,-0.00910434734933865,0.00217611240375439,0.0221750520410616,0.0219126716858208,-0.00545700788942675,-0.010003991931874
40,train,FP,0,0.5951,0.4049,0.0785315489564881,0.0832877167564065,0.0455872821549073,0.0206170689600752,-0.00438535787005007,-0.0701116734799442,0.0595794098999446,-0.0122621648111709,-0.0243047944193713
41,train,FP,0,0.8339,0.1661,0.0268102096622157,0.0316781971269662,0.0108281928775925,0.00437943434662921,-0.0037086207935072,0.0252516836730131,0.023433603156906,0.0037105869906922,-0.00577703534086146
42,train,FP,0,0.8803,0.1197,0.0528311641338438,0.0554651328180008,0.0141652952649942,-0.00777879275590766,0.00508589934937057,0.051961297625953,-0.0143515297093078,-0.0059501244947421,-0.00795294652576516
44,train,FP,0,0.5014,0.4986,0.311941310046034,0.41316766422855,-0.239367346079674,-0.188671951046582,0.0832929708949171,-0.308410173387722,0.249328497423705,-0.103523779097185,0.212797362229219
45,train,FP,0,0.7221,0.2779,0.318594317913269,0.340410971982292,0.188932295705041,-0.158876742591207,-0.0275828841776445,0.295698687199603,0.291209659376745,0.0668795805739761,-0.174541507079684
241,test,FP,0,0.6562,0.3438,0.053310053457626,0.0550103218228832,-0.0193445854910961,0.0145364225591649,-0.00664195028726942,0.046281245868869,-0.0383191176008522,0.00973244657164051,-0.0165000620229854
242,test,FP,0,0.5472,0.4528,0.154595605621378,0.156867346372976,0.117634093771543,-0.0195524760233756,0.011341481861221,0.143925284362109,0.13530138536332,-0.0148737348294153,-0.0628332186698637
243,test,FP,0,0.7616,0.2384,0.0487997032609309,0.0510221942359365,-0.0140345696817557,-0.00902273959806449,-0.00226730039778598,0.0451289020231887,0.0377825464502303,0.00342806231475363,-0.00992220085895969
244,test,FP,0,0.5583,0.4417,0.0418960778287011,0.0433336544318172,-0.0161129442706831,-0.00731687739246336,-0.000761278230046386,0.0354863122879394,-0.0342966760053012,-0.000911430212723436,0.0134166511867263
245,test,FP,0,0.6851,0.3149,0.0711353234504144,0.0744167616991977,0.0250375309752868,0.0138230770604967,0.000496514675258883,0.0567830816022436,-0.0260807618146153,0.00188415173227714,0.0167044153656765
247,test,FP,0,0.7009,0.2991,0.0482481036095201,0.0502574912276132,0.0198803344058248,0.0124885385983884,0.00177130357600023,0.0411377107571678,0.0366327115385433,-0.0069674168153059,-0.0172464814301345
248,test,FP,0,0.7534,0.2466,0.0466817227019227,0.0493641757797568,-0.0264084114088257,0.0125361222648902,6.49188362391069e-05,0.0371913323455884,-0.0276684829798836,0.00718448593318238,-0.0134569145728002
250,test,FP,0,0.7076,0.2924,0.0519942581802568,0.0536203661887431,-0.0237848678909821,0.013837653840667,-0.00161683391602316,0.0410121997985447,0.0365406275835934,-0.00931915969771123,-0.0173884919542266
251,test,FP,0,0.6747,0.3253,0.106659767936705,0.116876191477616,0.0466575352353741,0.0354265920243401,0.00616390051161454,0.104026222258292,0.0746915893004657,-0.021853471296698,-0.0372951615277616
252,test,FP,0,0.6056,0.3944,0.0411884441248547,0.0449272268989195,-0.0301595609298508,0.00568715357392374,0.00159699943839147,0.0405601309158397,0.037187733251391,-0.0025506487988691,-0.0147933100825514
253,test,FP,0,0.5642,0.4358,-0.0904398075671157,0.098849018043405,-0.0438536022212907,0.0165899036059019,0.00301965621926894,0.0890116689528527,0.083462308264301,-0.0143109238265997,0.027903817958209
254,test,FP,0,0.5233,0.4767,0.0877529982550254,0.0903971838343603,-0.0366849432258145,0.026411620584076,0.00372538646510819,0.079029612424971,-0.0628726148914937,-0.0211368417960727,-0.0359079458527682
255,test,FP,0,0.8567,0.1433,0.282630858526983,0.291783679391357,-0.144190752644739,-0.12460436719756,0.00293543239182152,0.2679251781062,0.259685281237553,0.0264460107558427,0.143981952416427
