id,train_test,pred_type,pred,prob_0,prob_1,mainvar9,mainvar4,mainvar1,intvar8,intvar3,mainvar8,mainvar2,var64,var35
198,train,TP,0,0.6294,0.3706,0.0547976200729927,0.0551128119845039,-0.0209613124022657,0.0071130005576494,0.00538653269652478,0.0538211261536963,0.0413349836250548,0.00607187018959076,-0.013098427716212
199,train,TP,0,0.8722,0.1278,0.0783153454810166,0.0854250755893437,-0.0607003180817185,0.0123492448317628,0.00801631381681402,0.0742104326695594,0.0675194018719657,0.0109303871745606,0.0130618231276069
200,train,TP,0,0.6177,0.3823,0.140139267824434,0.153342326402442,-0.111061422793842,-0.0491872971226587,-0.00940604135046001,0.132676214397943,0.121399794542761,0.0229832004995178,0.0553026545287295
201,train,TP,0,0.7593,0.2407,0.0227187429616459,-0.0246348781178534,0.0181802754820125,0.00531148655175572,-0.00301607582381785,0.0226813307318959,0.0210283520784804,-0.00485749465104987,0.00615766260089997
203,train,TP,0,0.7152,0.2848,0.0226968330146701,0.0230378609456991,-0.00868709610429229,0.00553031570396104,0.00153169151884621,0.0225160817686779,0.0148826980009114,0.0020147121250637,-0.00630739137349601
204,train,TP,0,0.7706,0.2294,0.0498920518685069,0.0508781939199366,0.0239870712226207,-0.00959312488624988,-0.000541234186467974,0.0468734629564251,0.0338293203410936,0.00257141539604736,-0.0144549309148744
205,train,TP,0,0.8272,0.1728,0.028597195217831,0.0307420727183213,0.00820940430048995,-0.00592839226327272,0.00117084078804813,0.0265904743248724,0.0230716522195995,0.00346083397150831,-0.0062452778961046
206,train,TP,0,0.6444,0.3556,0.0707250495907523,0.0715543212548966,-0.0456857222450129,0.0192437743145727,-0.00789344768392882,0.0691511074317904,0.0656503302370703,-0.0142430601622506,-0.0246690002963455
207,train,TP,0,0.6832,0.3168,0.277788180991913,0.287035311649921,0.160802758967944,-0.0669673877336808,-0.0359218928570217,0.228426619637432,0.183058225338021,-0.0506013034305469,0.108052455713297
208,train,TP,0,0.8468,0.1532,0.0671268288151312,0.0681741597801014,0.0421708264623975,-0.00930990518727628,-0.000118386986410423,0.0585726851144939,-0.04559363421512,-0.00439844454794738,-0.0136688019951575
211,train,TP,0,0.6894,0.3106,0.0518024356380851,0.0536068664168972,-0.02668301388981,-0.0127000699331593,3.29067792912998e-05,0.049959747398612,0.049856933333226,0.00702593809509722,0.015928120219734
212,train,TP,0,0.6221,0.3779,0.048572711245645,0.0524721350470061,0.0205353073626953,0.00543920709820966,-6.64474957991388e-05,0.0383571275253391,0.0381133966076714,0.00131000823025519,-0.017484881316215
213,train,TP,0,0.5374,0.4626,0.392913266058133,0.523601066800409,-0.142026185517851,-0.0860959734597486,0.00732892412773402,0.326101806982697,-0.171318977794996,0.0790982861208812,-0.131876149087254
214,train,TP,0,0.8539,0.1461,0.0603073857986611,0.0632976379448345,0.0158835788283443,-0.00481944087127287,-0.00246139076185868,0.0516385259286528,0.0425299249716049,-0.00390392683692183,-0.0114214597687786
215,train,TP,0,0.8766,0.1234,0.352673023212065,0.419187340647471,0.155095322255494,-0.136007574332904,-0.0284891520580262,0.349158687202171,0.323045953387206,0.0668473502782122,0.143439589199194
216,train,TP,0,0.8869,0.1131,0.469608025755506,0.644360780242726,0.313118157687783,-0.183089079542987,0.133382260027319,0.347839725277164,-0.314170258879676,0.134331453773754,0.191607291169468
217,train,TP,0,0.7155,0.2845,0.0693946721164111,0.0758278773058601,-0.0260832691763908,-0.0167469126750597,0.00477520643417765,0.0640719412084724,-0.0300303897742416,-0.015083756819895,-0.0241776353391486
218,train,TP,0,0.8581,0.1419,0.0464537699892278,0.0472089371458516,0.0299314365807449,0.0115299094443772,-0.000141158463414802,0.04620523069844,0.0375282276029315,0.0056110053309111,-0.0145798205541252
219,train,TP,0,0.6866,0.3134,0.0945858215336505,0.0976787536518992,0.0717502688254783,0.00631864075080101,-0.00138312748703231,0.0840696615482476,0.0818025048822782,0.0014491014929937,0.00684261429810779
220,train,TP,0,0.6884,0.3116,0.0508748198659324,0.0606240644907854,-0.0288465879101962,0.00567644642687937,0.00137262456766945,0.050458697435528,0.0478009823258173,-0.00402996454669188,0.0150630845316762
222,train,TP,0,0.8572,0.1428,0.0378620167039227,0.042413548595294,0.0268448789359645,0.00690513667989088,-0.0053238640619059,0.0367056060813606,0.0318767924042309,-0.00545640574668603,-0.00719719977586993
223,train,TP,0,0.8562,0.1438,0.0393613547367679,0.0405596862389406,0.0103391207281849,-0.00695812976436934,-0.00031642716226384,0.0300680617779012,0.0288782130709298,0.00146922532442594,-0.00859222481545403
224,train,TP,0,0.6342,0.3658,0.0525136120198349,0.0551670672375528,-0.0189275477883373,0.0160689191033518,0.000422638107125682,0.0521806968829386,0.0417302676037076,0.00861904129023839,-0.0169422266053534
225,train,TP,0,0.5868,0.4132,0.0154049987264364,0.0160208406881322,0.0100712555772244,0.00320962470384663,-0.00197184657499112,0.0152278993763374,0.0130680523446971,-0.00270375593394158,-0.00517105814283007
226,train,TP,0,0.7256,0.2744,0.3102592630634,0.343767909308325,0.162188497568255,0.0550408880354111,-0.000644908763643673,0.252850615527396,0.190478949964063,0.0172934135214587,0.0603871661625274
227,train,TP,0,0.5537,0.4463,0.0631503812194029,0.0685440638770153,-0.0163810619373406,0.0118547693152557,0.00363051447886609,0.0625507183080285,0.0176222396840353,-0.00491954612031602,0.0126128025799638
228,train,TP,0,0.7525,0.2475,0.0418877238436752,-0.0449581148619124,-0.0129198811798881,-0.00893514699314519,-0.00387362656066447,0.0409726618236133,0.0357387587208494,-0.00888164606240207,0.0108509191628888
229,train,TP,0,0.7824,0.2176,0.0327633602942589,0.0353741964428075,-0.0247715123037493,0.0099531792955969,0.00427776416805155,0.0290924555732845,-0.0252471805201736,0.00639332355319325,-0.0121656992697518
230,train,TP,0,0.7202,0.2798,0.0456085956239436,0.0510264242518465,-0.0241678453618567,-0.00862255823900996,0.00319603167374885,0.0451206606893642,0.0334825266524249,0.00367140046678729,-0.0142829638556123
231,train,TP,0,0.6983,0.3017,0.527938451380471,0.630993907178319,0.267892656907667,0.180682491882818,0.000303582359205108,0.333172123040509,0.268999710002582,0.161070532100443,0.183358961796119
232,train,TP,0,0.6853,0.3147,0.0400396368019075,0.0407388797440769,-0.0154857419717199,0.0115361607511367,-0.0086235513462334,0.0377980495071219,-0.0234654570669385,0.00917883548694936,-0.0115622152701463
233,train,TP,0,0.6573,0.3427,0.074822400139002,0.0883364988461829,0.0241362502813801,-0.00674193514575823,-2.70017767742504e-05,0.0499388582827272,0.049215803415007,0.00449316308540881,0.0232776352570753
234,train,TP,0,0.585,0.415,0.217022617551396,0.221101431630666,0.0867932509564238,0.071302719818757,-0.0101927572618181,0.202977840734907,0.0974019054897135,0.0291004997552888,0.0854309647742764
236,train,TP,0,0.6303,0.3697,0.0338808096366945,0.0358863992794282,0.0188755804132064,-0.0103030834084184,0.00119721022936524,0.0272533544092306,-0.0253188698491875,-0.00123048295365333,0.0106236171640182
238,train,TP,0,0.8237,0.1763,0.163933138754727,0.168950518252334,0.111696019850622,-0.058996439769496,-0.00374239733836475,0.155147943568053,0.154331913221697,0.0280681351109221,0.0641666148012038
239,train,TP,0,0.6984,0.3016,0.0229623503099684,0.0242078284168956,0.0145259497139981,-0.00475326071804741,-7.77787719173305e-05,0.0173878505240916,0.0172949936077703,0.000902484109480623,-0.00773937485236381
240,train,TP,0,0.7887,0.2113,0.0344416826624479,0.0376991102317368,0.0227339804517759,-0.00553301844362243,-0.00434340083763316,0.0310130699457532,0.0263261614045514,-0.00546938352001789,-0.0126169200341414
277,test,TP,0,0.706,0.294,0.0748187798247582,0.0760958788761486,0.0554203294075193,-0.0151958787872734,0.00293766051709287,0.072188675808058,0.0680679858081684,-0.0107988401813773,0.0205810295110743
278,test,TP,0,0.4785,0.5215,0.0316825885052706,0.0329547723742316,0.0211334152840672,-0.00691625551169736,-0.00178800840848103,0.0298569819073918,-0.0286840864467781,-0.00270418326114625,-0.012232430071823
279,test,TP,0,0.7291,0.2709,0.0321784198718805,0.0341269652258295,-0.0216899784721106,-0.00641846905921267,-0.00228028107201344,0.0316881769422291,0.0249701140772098,-0.00601253218674665,0.00833450220338817
280,test,TP,0,0.6104,0.3896,0.0441796097937463,0.0456430345919031,0.0193856953281755,-0.00871661575788483,-0.00418860338568191,0.0314945156563137,0.0264253897073826,-0.0055791552852407,0.0106686664030452
281,test,TP,0,0.7515,0.2485,0.0320391920379819,0.0363002604898833,-0.012006305427324,-0.00447609845990502,-0.000830535550282232,0.0318831909806383,0.0256476928651577,0.00441885804227953,-0.00543947193975981
282,test,TP,0,0.6952,0.3048,0.0371763902785299,0.0402994431333002,0.0205157524799467,-0.0100801018253926,-0.00194921080226882,0.0369670069213685,0.0326539109791371,0.00959857454887826,-0.0121860608986026
283,test,TP,0,0.7928,0.2072,0.393664978580207,0.442896447616531,0.256837488576726,0.102905001584674,0.0659197839589644,0.38534772115029,0.381979257173826,-0.0903850821412455,0.209596798080233
284,test,TP,0,0.8002,0.1998,0.0924558114213292,0.105758930386386,0.0394229744862066,-0.020288470685549,-0.00810377865975301,0.0826321302540299,0.0513940757845337,-0.0148911398856781,-0.031932397902035
287,test,TP,0,0.8313,0.1687,0.0636935964454829,0.0662177194323459,0.0173849582372487,0.0156268731742442,0.000925349890325722,0.0553037995567626,0.0490477365009989,0.00175206913718186,0.0160204059442909
288,test,TP,0,0.6511,0.3489,0.0365744067710903,0.0377932202478165,-0.0132550630882284,-0.00540535971981383,2.40399362960551e-05,0.0329048169922095,0.0311525557847427,0.0010011218823664,0.00928473545870218
289,test,TP,0,0.7268,0.2732,0.0218062569189958,0.0251373100343624,0.0093092807396694,-0.00655326851112104,-0.00346106981097603,0.0207058703723585,-0.0175443470544034,-0.00498954260730569,-0.00714979350241941
290,test,TP,0,0.5928,0.4072,0.0364787846159873,0.048370256591604,-0.0093426683763415,0.00467916811188714,0.000423949627172194,-0.0154865874217055,0.0121553562255733,0.0024188267099338,0.00525748620740361
291,test,TP,0,0.6372,0.3628,0.030731456078911,0.0326815176977451,0.0146262251341587,-0.00716709416633607,0.00482897412226879,0.0298063566741394,0.0285033297306179,-0.00629074552200965,-0.0111205402519529
292,test,TP,0,0.7296,0.2704,0.0452481194165881,0.0470014239635219,-0.0341597027889446,0.0113673496135381,-0.00324067049851745,0.0432791302905801,0.0424356033766309,0.00835834830642142,-0.0144469246743192
293,test,TP,0,0.639,0.361,0.0694382696830183,0.0700974371169968,0.0295857812448139,-0.0210677505680997,0.00218882334800181,0.0693697715249016,-0.0465355880096048,0.0119553802553261,-0.0215448291750294
294,test,TP,0,0.7993,0.2007,0.0525317189706812,0.0575196110974411,0.0234843723194932,-0.00978365196906007,-0.00160109478586377,0.0448129936001074,0.043991915608407,-0.00671652561023922,0.0166083264003481
295,test,TP,0,0.76,0.24,0.066717312674261,-0.086027842954205,0.0331610371427795,0.0105948719907695,0.00238770045361478,0.0655119877513687,0.0502883819496756,0.00325754768890306,-0.0159399130588749
298,test,TP,0,0.7603,0.2397,0.0385121719600875,0.0397210039878199,0.0159035533268666,0.00176739129384706,0.000106540690832596,0.0359981721589372,-0.0271147606588058,0.00136809113710023,-0.00194277526506607
299,test,TP,0,0.7319,0.2681,0.0179894590960901,0.0188674666650363,0.0126049922627377,0.004239166012793,0.000764460727042283,0.0167636800681241,0.0135689979160085,-0.00360479670724149,-0.00437343898788782
300,test,TP,0,0.7154,0.2846,0.429780140899809,0.551883447527692,-0.218800319449528,-0.187936398323362,-0.0430493251456033,0.227034856704327,0.22393990909142,0.124869266896518,0.194581008034896
