id,train_test,pred_type,class,pred,prob_0,prob_1,knn,nbd_bal,lambda.1se,intvar4,mainvar8,mainvar7,mainvar6,mainvar10,mainvar1,mainvar3,mainvar4,mainvar5,mainvar9,total_local_score,opp_class,opp_lambda.1se,opp_intvar4,opp_mainvar8,opp_mainvar7,opp_mainvar6,opp_mainvar10,opp_mainvar1,opp_mainvar3,opp_mainvar4,opp_mainvar5,opp_mainvar9,opp_total_local_score
11,train,TN,1,1,0.1887,0.8113,499,0.507,4.79259139584735,0.00800633497331775,0.0089451208690608,-0.0110911291932061,-0.0212277498409855,0.0320428147169698,0.0321502027102612,0.0348787208861447,0.0363954026527619,-0.0383146076491142,0.0386913653829861,0.120476475508196,0,1.89029680239099,0.0189706982324697,0.0197562946908483,-0.0261371382655491,-0.0476678488502508,0.0731947302416117,0.0732600135302406,0.0800427404490571,0.0822081660517046,-0.0878016965337442,0.0887790795271803,0.274605039073568
12,train,TN,1,1,0.2573,0.7427,499,0.507,5.86352774165265,-0.00553121718238785,0.00592854629394748,0.0132573404652404,0.0141092564074112,0.0203444228803387,0.0215913959817113,-0.024777854018558,0.0309631450572367,-0.035107971152779,0.0387291383165001,0.0795062030486611,0,3.0572482241893,-0.00979661726812615,0.0108346705199229,0.0239167534374691,0.0256251329693033,0.0368480978388939,0.0392502305498403,-0.0450664815186791,0.056361727883117,-0.0640967596125919,0.0705888883391768,0.144465643138326
13,train,TN,1,1,0.2588,0.7412,499,0.507,2.21672061223245,-0.00710172002179521,0.0104875547191039,-0.0446915224362587,0.051739991614389,0.0594930289202706,-0.0672758641178828,0.0724902158587415,0.0725143646770338,0.0906091526583801,0.0948694557699135,0.333134657641896,0,5.62019473330585,-0.0026552658969847,0.00467505370725145,-0.0189533620777769,0.0224430126843347,0.0258573626381497,-0.0293587861297772,0.031367093750922,0.0315394598246717,0.0390797279425923,0.0410479259189359,0.145042222362319
14,train,TN,1,1,0.3364,0.6636,499,0.507,1.24394670386069,0.0227730620300248,-0.0229990276758157,-0.0402187657804668,-0.0532002890055969,-0.0537423485179976,-0.0843755655884978,-0.110564817642362,0.113568754654389,0.118176229183436,0.147435106958998,0.0368523386161105,0,0.447051266137928,0.0441797957045408,-0.0452860660106388,-0.0824668211595765,-0.107827302404454,-0.10853747865045,-0.17733482508016,-0.226567555002493,0.230615381302939,0.243703787103264,0.309747762645967,0.080226678448938
15,train,TN,1,1,0.1763,0.8237,499,0.507,4.51409614409955,0.00664125819791614,0.00971153770022138,-0.012299386046447,-0.0236299167319971,0.0260382093679113,0.0309374369551619,0.0389962768457349,0.0390659961818622,0.0450827647019601,0.0464589173058911,0.207003094478215,0,1.01884040135561,0.0195424778893356,0.0365824913269284,-0.0399697341785149,-0.0863052509458335,0.0938468506176994,0.112560204389477,0.13776819628284,0.13806041353741,0.157934596862603,0.166090640438477,0.736110886220422
16,train,TN,1,1,0.1874,0.8126,499,0.507,0.82046567573549,0.0155404664644148,-0.0500683340363518,0.069937800143802,-0.0969550005520441,-0.109286723713594,0.115625832381304,0.140857703209069,0.179869823091725,0.20843915213415,0.20878067718597,0.682741396308444,0,6.9719352700134,0.00325986908929287,-0.00813576371610469,0.0112008318249345,-0.0145663002975399,-0.0179661394209694,0.0191869357533574,0.0229284741313339,0.0298211920945003,0.0333387450958465,0.0336548054836774,0.112722650038329
17,train,TN,1,1,0.3523,0.6477,499,0.507,0.392433445859879,-0.0059088573131265,-0.0931844488087378,0.130427391232738,-0.135265690832922,0.185042296258779,0.195675026538695,0.239449163708027,0.308061093178484,-0.32285813434448,0.337366530846517,0.838804370463974,0,1.31528097746104,-0.00310452934255981,-0.0438528439321827,-0.0574099920157206,0.0608565609648485,0.0800098358243229,0.082827148789094,0.104256942774904,0.136617170982185,-0.143164396610262,0.147293567307514,0.364329464742143
18,train,TN,1,1,0.3913,0.6087,499,0.507,2.80256455413118,0.0130679850597436,-0.0229600446559794,-0.0381606585437473,0.0433539127689782,-0.045246259392155,0.0453695204955515,0.0512759748347643,0.0722592558848392,-0.0765538737500003,0.0776320408265899,0.120037853528585,0,0.761901904636111,0.0358115044134872,-0.0648679088369126,-0.113661676789015,0.119500885904849,-0.127310028212375,0.128889252598787,0.144926755735605,0.203955590930377,-0.219261817377104,0.221210471197293,0.32919302956499
19,train,TN,1,1,0.4454,0.5546,499,0.507,2.16226717404177,-0.020110729623822,-0.0255878340963275,-0.050235054073119,0.0641175864615735,0.0663898018194278,0.0705089389699014,0.0762305160208659,-0.0830737376352413,0.0924526578256242,-0.0950094903891166,0.0956826552797665,0,2.16226717404177,-0.020110729623822,-0.0255878340963275,-0.050235054073119,0.0641175864615735,0.0663898018194278,0.0705089389699014,0.0762305160208659,-0.0830737376352413,0.0924526578256242,-0.0950094903891166,0.0956826552797665
20,train,TN,1,1,0.1943,0.8057,499,0.507,1.92572065830664,-0.0268255099197377,-0.0398305967420764,-0.0401178167257168,0.0586751692092936,-0.0598391532724357,0.0699297264677562,0.070654848802813,0.0834917718732582,0.0916348118809174,0.103508985095996,0.311282236670068,0,4.05345739484207,-0.0136139423978488,-0.020218389664288,-0.0202944461093286,0.030366002599164,-0.0313130500008925,0.0360887339064767,0.0367717542046696,0.0430729261794829,0.0476296764924519,0.0532819315037023,0.161771196713589
21,train,FP,1,0,0.5778,0.4222,499,0.495,3.65939319845353,0.00240454850166925,0.00613575079730716,0.00769535336403299,-0.0125315125043258,-0.012795994425171,0.0228908468872781,0.02308897855755,0.0275427272978309,0.0382745258979896,-0.0519049436435953,0.0508002807305658,1,2.52227778542358,0.00338409923781288,0.00851388782215188,0.0107128148675207,-0.0174693254909738,-0.0178697733045952,0.0320074299989227,0.0323168504149202,0.038522999159355,0.0536508166133535,-0.072952744332274,0.0708170549861938
22,train,TN,1,1,0.1532,0.8468,499,0.507,0.652014225863083,-0.0481023535686561,-0.0502220371117392,0.142749748825187,0.153034152434728,-0.156033863497922,0.17432932180617,0.177011744002894,0.17789605372423,0.179357572734764,-0.18174902598775,0.568271313361905,0,2.63219268265974,-0.0144767656396934,-0.0178651018105035,0.0479311580273384,0.050201633760267,-0.0526954190534749,0.058455012249197,0.0585938576065369,0.0599760337686159,0.0603199258070314,-0.0614422068333006,0.188998127882014
23,train,TN,1,1,0.3223,0.6777,499,0.507,4.28509638414049,0.0018769557659684,0.00830061231785281,0.00988076053676506,-0.0216732643775359,0.0336534194892304,0.0390906266559588,-0.0399349037431548,-0.0426389996525537,0.0529935607720278,0.0537895218016888,0.0953382895662477,0,5.6646452353383,0.00137042612002042,0.00643790487740613,0.00767825105232204,-0.016758352424769,0.0259474639654079,0.0302111341376019,-0.0308488047436627,-0.0329534950246403,0.0408812450023814,0.0415166521897676,0.0734824251518353
24,train,FP,1,0,0.7827,0.2173,499,0.495,2.14843678931346,-0.00397078237654199,-0.0169231673545083,0.0210094234035122,-0.0293292218159758,0.0388211597717748,0.0524068659304558,0.0573693133257577,0.0576374814582105,0.0736386285992579,0.0878572262159045,0.338516927157847,1,2.14843678931346,-0.00397078237654199,-0.0169231673545083,0.0210094234035122,-0.0293292218159758,0.0388211597717748,0.0524068659304558,0.0573693133257577,0.0576374814582105,0.0736386285992579,0.0878572262159045,0.338516927157847
25,train,TN,1,1,0.2712,0.7288,499,0.507,5.4070903665326,0.00234935261503861,0.00496625520035877,0.00980101499447569,-0.0177783140500093,-0.0251696828095431,0.0272398432107729,0.02891043556174,0.0350587548863657,0.0388854755785568,0.0436516674172994,0.147914802605055,0,2.34060034219635,0.00505830503883109,0.0106937621252544,0.0216750397383507,-0.038127431436497,-0.054302706529787,0.0582196308734134,0.0615029942463232,0.0751318990485164,0.0830351490408394,0.0936652739797497,0.316551916124994
26,train,TN,1,1,0.2252,0.7748,499,0.507,2.64209661111134,-0.00935179185950341,-0.0139788198148341,-0.0173197607403382,0.0195067035752466,-0.0292667256231403,0.0353135355122753,0.056116030191943,0.0659668304085735,0.0786808082516225,0.0838125129508764,0.269479322852721,0,2.19351502324659,-0.0107857816692722,-0.0163935373769143,-0.0203628545561671,0.0228788097977387,-0.0344723618353807,0.0414660142091767,0.066145715464322,0.0777203242592473,0.0925167084334109,0.0987320220886725,0.317445058814834
27,train,TN,1,1,0.2298,0.7702,499,0.507,2.89776608802021,-0.00544374193985867,0.0127304250319595,0.0185928993497653,-0.0245674017094762,0.025726047688881,-0.0312321726385471,0.0578109933786243,0.0596422512112388,0.0650665646193131,0.0765608434495553,0.254886708441455,0,5.55765531614051,-0.00297862476381672,0.00713018455672699,0.0103086540718456,-0.0135050829475362,0.0140836730399282,-0.0173734323203358,0.0318479061440124,0.0327783036033441,0.0358309383254417,0.0421167068122836,0.140239226521894
28,train,TN,1,1,0.3689,0.6311,499,0.507,2.0866957394,0.0201577838844883,0.0210977415373839,0.0274861530337641,-0.0309633514021685,-0.0492137476243802,0.053027085723927,0.0581702786604215,-0.0597726174586317,0.0713554244393675,0.0785944852614959,0.189939236055668,0,2.51343240555022,0.0170368545189442,0.0178601856684484,0.0233544543228854,-0.0261921075709312,-0.0416797403188047,0.0450289974844846,0.0493501851304449,-0.0507618208522524,0.0606513983567814,0.0666360865702514,0.161284493310252
29,train,TN,1,1,0.4315,0.5685,499,0.507,1.89281688862612,-0.00361897805163115,0.0127844953493906,0.0191016449473935,-0.0292535142370562,-0.0577555537964183,0.0616551106309726,-0.0753272903553534,0.076168744084806,0.082179741075274,-0.111246131621453,-0.025311731974075,0,3.98419811367147,-0.00171362044454276,0.00639808141461435,0.0100137977239858,-0.0154754390962304,-0.0297871092196211,0.0317376527707628,0.0388447675227698,-0.0391366627415491,0.0425956261986294,-0.0570634549169081,-0.0135863607880895
30,train,FP,1,0,0.5437,0.4563,499,0.495,1.50229932795448,0.0192904872887748,0.0355472240789497,0.0383087718736121,0.0444632517627231,0.0713883448852634,-0.100019134425681,-0.103008955716866,-0.104263306474696,0.108745974746978,-0.109916589893772,-0.0994639318747141,1,1.50229932795448,0.0192904872887748,0.0355472240789497,0.0383087718736121,0.0444632517627231,0.0713883448852634,-0.100019134425681,-0.103008955716866,-0.104263306474696,0.108745974746978,-0.109916589893772,-0.0994639318747141
31,train,TN,1,1,0.3485,0.6515,499,0.507,2.33928834871369,-0.0135154386561079,0.0207767424361213,-0.0211295584717636,-0.0364656324587658,-0.045253823513411,0.0504278686613861,0.0524361732073845,0.0691953111560428,-0.0805859441589373,0.0921294296512219,0.0880151278531712,0,4.08797282518425,-0.00810473807489944,0.0125084033854811,-0.0127904894763781,-0.0224398593716612,-0.0271084854267347,0.030456222718339,0.0317753338429075,0.041762056638387,-0.0486210115768381,0.0557118743903343,0.0531493070489374
32,train,TN,1,1,0.2,0.8,499,0.507,2.77391770631861,0.0156615326357452,-0.0248001739793691,-0.0402481094334176,-0.0515974272811908,0.0525501600821389,0.058003870318777,0.0589989489696603,0.0646502946006646,-0.0663038546024153,0.0732593005552639,0.140174541865857,0,2.77391770631861,0.0156615326357452,-0.0248001739793691,-0.0402481094334176,-0.0515974272811908,0.0525501600821389,0.058003870318777,0.0589989489696603,0.0646502946006646,-0.0663038546024153,0.0732593005552639,0.140174541865857
33,train,TN,1,1,0.4068,0.5932,499,0.507,2.35646388273995,0.00824675089221521,0.0120705815123178,0.0172152963499226,-0.0293652449208406,0.0533163946518797,0.0536528306750416,0.0635108039813879,-0.0699620162475877,0.0812144719997732,-0.0822625289546935,0.107637339939416,0,2.35646388273995,0.00824675089221521,0.0120705815123178,0.0172152963499226,-0.0293652449208406,0.0533163946518797,0.0536528306750416,0.0635108039813879,-0.0699620162475877,0.0812144719997732,-0.0822625289546935,0.107637339939416
34,train,TN,1,1,0.1315,0.8685,499,0.507,4.11302766682963,0.0105315568567856,-0.0125129840143792,-0.0192407368672864,-0.0223104122249132,0.0297862229068162,0.0396123180538079,0.0413029456069681,0.0432668080814359,0.0506293291760263,0.0516406861885572,0.212705733763818,0,1.34683113033099,0.0267535198863008,-0.0332684264224274,-0.0525239548733842,-0.0597070849450503,0.0769971565965425,0.102992225930752,0.107068558860496,0.111476177643801,0.131608749256252,0.134561119933667,0.545958041866949
35,train,TN,1,1,0.1382,0.8618,499,0.507,2.82259063175113,0.00680362644963934,0.00718341659098949,0.00739986610817856,0.0129116396247201,0.0163852269177017,-0.0212875024124041,0.0457979423579689,0.0589248917378451,0.0593479074239558,0.0764502809192062,0.269917295717801,0,3.39982040864551,0.0058823303241135,0.00602490637345713,0.00627518639083843,0.010905186345926,0.0138207747768319,-0.0181166341076023,0.0386974104841678,0.0497993909498083,0.0501762517378674,0.0645249979519012,0.227989801227309
36,train,TN,1,1,0.0452,0.9548,499,0.507,1.34010710739674,0.0250662081129536,0.0427562211521415,0.0478659717024981,-0.0568108171924288,0.0768222718207962,0.103162866999935,0.106107036786726,0.123029797429118,0.133994142570334,0.138810637049304,0.740804336431378,0,1.47076589599639,0.0233860831388588,0.0399858362813752,0.0446402342323305,-0.0528406678557856,0.0714356549813246,0.0960070975290474,0.098699274685153,0.114421789072766,0.12463506329912,0.12907113122485,0.68944149658904
37,train,TN,1,1,0.4055,0.5945,499,0.507,2.41254485584948,0.0102930056194408,0.0167579329385766,-0.0382728869704134,0.0509048303014319,0.0595640756562234,0.0668143871562085,0.0705272909008704,-0.0779244298200289,-0.0814342310914364,0.0890399531264056,0.166269927817279,0,1.25790288735702,0.0171719469086259,0.0275567048724851,-0.0644284246966217,0.086479942575593,0.10196180686996,0.11352345265785,0.119647638429533,-0.132466640303333,-0.138821602971019,0.152416746791182,0.283041571134255
38,train,TN,1,1,0.1951,0.8049,499,0.507,3.91597168503849,0.00324166499637304,0.00540115340318615,0.0104272353134373,0.0113191063052969,0.0245242628606681,-0.0262438382552517,0.0297395963251207,0.045029391360521,0.0478802691227827,0.0569694305495718,0.208288271981706,0,2.45934434600125,0.00481782770411661,0.00812563129448818,0.0155901296595774,0.0177334991683532,0.0374414437944652,-0.0397338086398408,0.0452895089866412,0.0687103794874011,0.0731234233663302,0.0870401409412105,0.318138175762743
39,train,TN,1,1,0.3156,0.6844,499,0.507,1.0984336083859,0.00826620487373461,0.0179627592184806,-0.0194423961231215,0.0209875546242716,-0.0213433286262039,-0.070532963661332,0.0821452364992879,-0.0958028865347531,0.160022345565239,0.171579011747853,0.253841537583457,0,4.43439543447636,0.00239302521129879,0.00533627734744079,-0.00622620716475428,-0.00626572710845595,0.00632031853388308,-0.0207498545361124,0.0246248602774239,-0.0279600315539301,0.0476237143735386,0.0507784178706868,0.0758747932510192
40,train,FP,1,0,0.7055,0.2945,499,0.495,5.12504243838381,0.00256838512771345,-0.00270735494222481,-0.0087849009607471,0.00916470497010256,0.0188802316881734,0.0234745758169137,-0.0260888778583943,-0.0312848525892833,0.0327907891655796,0.0449376614386098,0.062950361856443,1,1.67822034263225,0.00587612465642669,-0.00709035746910713,-0.0229421987713487,0.0244943003512852,0.0504020051978064,0.0635894832485727,-0.0700229563483422,-0.085815128706627,0.0889342204527138,0.123776362930015,0.171201855541394
41,train,TN,1,1,0.2431,0.7569,499,0.507,1.22729161286787,-0.0405610418742298,-0.0453438616856628,0.0541297805699135,0.0551701156405893,-0.0792917825010248,0.0889211198294601,0.115080122095321,-0.115748402506944,0.139735250152713,0.145002786887443,0.317094086607578,0,4.95459742247839,-0.011312743019158,-0.0141597191848311,0.0160286227473196,0.0163768624867985,-0.0232692948863793,0.0263544466176867,0.0344905517778584,-0.0346892462927184,0.0415674882675222,0.0430600599210634,0.0944470284351622
42,train,TN,1,1,0.43,0.57,499,0.507,3.42053338308406,0.0117208902820184,0.0118557340170531,-0.0363376837885049,0.03809607908987,-0.0409768963802022,-0.0438587482234069,0.0497923080301523,0.0498327385541446,-0.0630541382042523,0.0649656045320913,0.0420358879089634,0,2.83978690701829,0.0136949596358194,0.0139420964099741,-0.0430271632937264,0.0450716423279298,-0.0482114937081203,-0.0516674925637857,0.0586855621697866,0.0588348776120447,-0.0744539464392906,0.0767490079027518,0.0496180500533835
43,train,TN,1,1,0.1993,0.8007,499,0.507,1.52813839475794,0.0234092541189336,0.0520559230974631,-0.0543137400159147,-0.0645923213213224,0.0871165527763919,0.0953086058964026,0.0981784981394688,-0.112539911126861,0.120703186418908,0.129837030068376,0.375163078051846,0,4.66671385509139,0.00916357362153841,0.0193706224314041,-0.0200745688644059,-0.025032111100958,0.0329425577875066,0.0363787719087268,0.0372794796159991,-0.0427476597178749,0.0455932590541458,0.0490123330924079,0.14188625782849
44,train,TN,1,1,0.208,0.792,499,0.507,2.08373203247905,-0.0317786386785764,-0.0321901478968072,0.0384922991970296,0.0414289017177236,0.0650947706487441,0.0673522430072494,0.0679839035207143,0.0785839909757032,-0.0865001749000724,0.100699029356433,0.309166176948142,0,3.99641104766724,-0.0178121451983491,-0.0182184634792293,0.0215735978795924,0.023129881617072,0.0367034330282989,0.0376489723309335,0.03826223901855,0.0439775645879722,-0.0484831610397913,0.0563128421971628,0.173094760942212
45,train,TN,1,1,0.3431,0.6569,499,0.507,3.44046343567524,-0.00530313517256244,0.00947815558974355,0.0121052054637183,0.0208246305533981,0.0334724329727499,0.0355704728136354,-0.0458306596641069,0.0468719787074614,0.0535623604163438,-0.06394592278411,0.0968055188962712,0,1.79386048681706,-0.00924136860093667,0.0161983406383843,0.0210588079079859,0.0373473361321694,0.0592524027907602,0.0624262165246555,-0.0803914348668345,0.0831900178830658,0.0948761844793379,-0.113284844805878,0.17143165808271
46,train,FP,1,0,0.6101,0.3899,499,0.495,2.57599938384667,-0.0110136819213178,-0.0149394191374318,0.0161872077648159,0.0201038471117287,0.0330480690648008,-0.0503301656341151,0.0512791881868446,0.0595697458617049,-0.0683365167712279,-0.0846021094221696,-0.0490338348963673,1,1.34312821372586,-0.0185059964173723,-0.0247075711578219,0.0277064324054574,0.0347463898354096,0.0562968604736337,-0.0870561975154728,0.0896519187233755,0.103333209653284,-0.118050096400925,-0.147693581850756,-0.0842786322511876
47,train,TN,1,1,0.1167,0.8833,499,0.507,1.53698744851684,-0.00472906640029941,-0.00767453727939794,0.0134819439828202,0.0556446526405636,-0.0666208374611772,0.0760965291110377,0.0914953691821016,0.0964158945332704,0.117657612397768,0.13164084490873,0.503408405615417,0,1.27603398175702,-0.00603353452798731,-0.00889319900420997,0.0163143815462935,0.0642625638960971,-0.0778788058901241,0.0883389422734415,0.106053350562451,0.112159187254427,0.136432225917174,0.153077804631143,0.583832916658705
48,train,TN,1,1,0.1264,0.8736,499,0.507,1.70842813716267,0.019869551713177,-0.0472743585936043,-0.0656395257482575,0.0681210016865544,0.0689265977133453,0.079936204751586,0.0891297354659431,0.0921305315687675,0.111778777745581,0.116528504828779,0.533507021131871,0,1.29236323352603,0.0246763571552281,-0.0590088753840228,-0.0818367841841048,0.0849940601435911,0.0862828579443725,0.100213566057555,0.111019870807546,0.115153897584928,0.139829937511791,0.145623993513073,0.666948881149957
49,train,TN,1,1,0.4361,0.5639,499,0.507,4.04138710701297,0.00575860341080612,-0.00595547458581257,0.011940387108345,-0.0134201720927405,-0.0157266035730053,-0.0217356876702951,0.0267482980695741,0.02776638270638,-0.0311169620947392,0.0538165769404246,0.0380753482189372,0,1.0986867473458,0.017753402469222,-0.0184476619129813,0.0355264374628286,-0.0419752742480995,-0.0486623499294076,-0.0678334469948015,0.0812004245235774,0.0865238742968808,-0.0969608748527805,0.169712286406576,0.116836817221015
50,train,FP,1,0,0.5499,0.4501,499,0.495,0.209703746004841,0.00448254960012266,0.0695297229343612,0.0750645772224647,-0.274634359793077,-0.3348317688623,-0.353272023175934,0.361850821965682,-0.364938749708209,-0.371201457449066,0.433234932530598,-0.754715754735357,1,2.35565257692758,0.00357259523981478,0.0124704589809176,0.0175129689594425,-0.0564610045624151,-0.0611894019100278,0.0679981493537313,-0.0694431758770528,-0.0695200387755515,-0.0707112542361862,0.0809576234913716,-0.144813079335956
51,train,TN,1,1,0.438,0.562,499,0.507,3.2870164676365,-0.00967622909765071,0.010107017952376,-0.0115773166719075,-0.0150250275222806,-0.026238054468864,-0.0398664528314092,0.0476743760503356,-0.0545449426970149,0.0560616528670247,0.0668895072706851,0.0238045308512944,0,2.06434213908658,0.0152686500630171,-0.0156055304989096,-0.0173585344642695,-0.0220775298310878,-0.0398429294077018,-0.0602188696839435,0.0719656475830429,-0.0820493359616125,0.0845368086295259,0.101185617307454,0.0358039937355155
52,train,FP,1,0,0.6349,0.3651,499,0.495,4.3708532797109,-0.00388011182427529,0.00700755721165968,-0.0163955494774981,-0.0257914545548132,0.0259550961171652,-0.0286020390855721,-0.030194991271305,-0.032997911498333,0.0441184506743528,0.0516204378070955,-0.00916051590152356,1,1.08269373146807,-0.0134223075407653,0.027594817687214,-0.0531706404381783,-0.0842835225452101,0.0852189259552589,-0.0917146349517553,-0.101364909436307,-0.10963222601675,0.147248261255948,0.172535205134245,-0.0209910308963
53,train,TN,1,1,0.3793,0.6207,499,0.507,1.23397485469723,-0.00364262955701444,-0.0298434568753987,0.0618629909128684,-0.0895818652587544,-0.113941033139409,0.115484392370793,0.126122148292554,0.130048841125286,0.144968477939071,0.155333275759415,0.496811141569412,0,2.15640610347876,-0.000822953376379676,-0.0194838646366151,0.0390588761169076,-0.0562910158236055,-0.0723842621437648,0.0736294990290787,0.0800757044601975,0.0828501178294269,0.0921641385704949,0.0985697191569328,0.317365959182673
54,train,FP,1,0,0.5888,0.4112,499,0.495,2.64547532437485,0.000606290957921853,0.0244956969686801,-0.0286882940371542,-0.0292422836712834,0.0443057557131998,-0.0494082803883153,-0.0579094994625563,-0.0615228132749248,0.0632633246480274,0.0700226878468179,-0.024077414699587,1,3.49716268854262,0.000191067681271149,0.0190432027897492,-0.0223602297347157,-0.022782926395645,0.0344170058007363,-0.0384421191158103,-0.0450379994815817,-0.0479201335691397,0.0492173854594388,0.0544691596980226,-0.0192055868676744
55,train,TN,1,1,0.1789,0.8211,499,0.507,3.73368007706623,-0.00877283229035922,-0.0100250289675304,0.0159533813653429,-0.0193286611745899,-0.0241555807649388,-0.0246817237874953,0.0398609612761955,0.0490808412431703,0.0574846959986071,0.0613206821168601,0.136736735015262,0,1.47264035839663,-0.020392297377623,-0.022372295536216,0.034936504485383,-0.0423431610929534,-0.0534429213118807,-0.0554655743223899,0.0897254436967772,0.10966979740991,0.128823917104648,0.137629762813398,0.306769175869053
