intvar8,var14,intvar7,var64,var67,mainvar7,mainvar8,mainvar9,prob_0,prob_1,class,id,total_local_score,pred,pred_type
-0.0392314814814815,-0.00746759259259259,-0.00718518518518519,0.02175,-0.0019212962962963,-0.00673148148148148,-0.0815462962962963,-0.00637962962962963,0.710590756045301,0.289409243954699,1,24,-0.128712962962963,0,FP
0.0163611111111111,0.0129953703703704,0.0220462962962963,0.0315324074074074,0.0104398148148148,0.00600925925925926,-0.0429583333333333,-0.00153703703703704,0.391808821269402,0.608191178730598,1,25,0.0548888888888889,1,TN
0.00606944444444444,0.0179490740740741,0.0175833333333333,-0.0231203703703704,0.0191990740740741,-0.0235,-0.0681064814814815,0.0013287037037037,0.611493198838453,0.388506801161547,1,26,-0.0525972222222222,0,FP
-0.00246296296296296,-0.00332407407407408,-0.00705555555555556,-0.0190509259259259,-0.002125,-0.0391898148148148,-0.109189814814815,-0.00545833333333334,0.730745674475578,0.269254325524422,1,27,-0.187856481481481,0,FP
-0.0266712962962963,-0.0244259259259259,0.0128472222222222,-0.0198842592592593,0.0102962962962963,-0.0264953703703704,-0.0995694444444444,-0.0104583333333333,0.699833409056489,0.300166590943511,1,28,-0.184361111111111,0,FP
-0.00670833333333333,-0.0265555555555556,0.054412037037037,-0.001125,0.0220925925925926,-0.0147361111111111,-0.0899444444444445,-0.00432407407407407,0.641315829183642,0.358684170816357,1,29,-0.0668888888888889,0,FP
-0.00880092592592592,-0.00381944444444444,0.0121342592592593,0.00556018518518518,0.00943055555555556,-0.0172592592592593,-0.0396064814814815,1.85185185185185e-05,0.478800493370336,0.521199506629664,1,30,-0.0423425925925926,0,FP
-0.00613888888888889,0.0110092592592593,-0.0182037037037037,0.00177777777777778,-0.0420694444444444,-0.0271805555555556,-0.119981481481482,0.000986111111111111,0.831002856713276,0.168997143286724,1,31,-0.199800925925926,0,FP
-0.0178796296296296,0.016462962962963,-0.00703240740740741,-0.0155092592592593,-0.000342592592592593,-0.0237361111111111,-0.0615231481481482,0.00264351851851852,0.60325837540156,0.39674162459844,1,32,-0.106916666666667,0,FP
0.00268518518518519,-0.044912037037037,0.0185925925925926,0.025787037037037,0.00665740740740741,0.00884722222222222,-0.0678703703703704,-0.0016712962962963,0.554386750223814,0.445613249776186,1,33,-0.0518842592592592,0,FP
-0.0155601851851852,0.00159259259259259,-0.0288796296296296,-0.00561111111111111,-0.0166898148148148,-0.023587962962963,-0.108231481481481,-0.00842592592592593,0.771349862258953,0.228650137741047,1,34,-0.205393518518519,0,FP
-0.00575462962962963,0.00596759259259259,0.029962962962963,-0.000592592592592592,0.0596851851851852,-0.0264027777777778,-0.0744768518518519,-0.0136481481481481,0.551421657592256,0.448578342407743,1,35,-0.0252592592592593,0,FP
0.0100509259259259,-0.0129953703703704,0.00711111111111111,0.00806944444444445,0.019162037037037,-0.0465925925925926,-0.0684861111111111,-0.00341666666666667,0.626561324303988,0.373438675696012,1,36,-0.0870972222222222,0,FP
-0.00289814814814815,0.00694907407407407,-0.0232777777777778,0.000782407407407408,-0.00218518518518518,-0.0336574074074074,-0.0898564814814815,-0.00147222222222222,0.715604801477378,0.284395198522622,1,37,-0.145615740740741,0,FP
0.017037037037037,-0.0374490740740741,-0.00997222222222222,-0.00956481481481482,0.00348148148148148,-0.0111944444444444,-0.0841944444444444,-0.00670833333333334,0.662472406181016,0.337527593818985,1,38,-0.138564814814815,0,FP
0.0133009259259259,0.00613888888888889,0.0607592592592592,0.00440740740740741,0.0821805555555556,-0.014212962962963,-0.0361018518518519,0.00526851851851852,0.385570987654321,0.614429012345679,1,39,0.121740740740741,1,TN
0.000657407407407408,0.00188888888888889,0.0620185185185185,0.0135740740740741,0.103643518518519,-0.00825462962962963,-0.0574583333333333,0.000564814814814815,0.390990580370708,0.609009419629292,1,40,0.116634259259259,1,TN
-0.00935185185185185,-0.0181527777777778,0.0170509259259259,0.0247268518518519,0.00700925925925926,-0.0103101851851852,-0.0780509259259259,-0.0218796296296296,0.634480122324159,0.365519877675841,1,41,-0.0889583333333333,0,FP
0.0156944444444444,0.0182222222222222,-0.000925925925925925,0.0120694444444444,0.00609722222222222,-0.0136574074074074,-0.0621759259259259,0.00633796296296296,0.519224947017862,0.480775052982138,1,42,-0.018337962962963,0,FP
-0.000888888888888889,-0.0131018518518519,-0.0176851851851852,0.0044212962962963,-0.0139074074074074,-0.03425,-0.115476851851852,0.00287037037037037,0.768048128342246,0.231951871657754,1,43,-0.188018518518519,0,FP
0.00233796296296296,0.019162037037037,-0.00646759259259259,0.0299814814814815,0.0045787037037037,-0.0077962962962963,-0.0474444444444444,0.0131296296296296,0.493261455525606,0.506738544474393,1,44,0.00748148148148147,0,FP
-0.0021712962962963,-0.00166203703703704,0.000490740740740741,0.000166666666666667,0.001,0.0112222222222222,0.106115740740741,-0.000185185185185185,0.0171458520515124,0.982854147948487,1,45,0.114976851851852,1,TN
0.000166666666666667,-0.00301388888888889,-0.00308333333333333,-5.55555555555556e-05,-0.000208333333333333,0.00708796296296296,0.0742175925925926,-0.00190740740740741,0.0276612276612277,0.972338772338773,1,46,0.0732037037037037,1,TN
-0.000407407407407407,0,0,0.000166666666666667,4.16666666666667e-05,0.00491203703703704,0.0943425925925926,0.00231481481481481,0.00282611929198275,0.997173880708017,1,47,0.10137037037037,1,TN
0,0,-0.000166666666666667,0.000185185185185185,0.000333333333333333,0.00928703703703704,0.0801111111111111,0.000166666666666667,0.000896458987001345,0.999103541012999,1,48,0.0899166666666667,1,TN
-0.000125,-0.000541666666666667,0.000240740740740741,0.000166666666666667,0.000967592592592593,0.00598611111111111,0.142231481481481,0.00216666666666667,0.00739247311827957,0.99260752688172,1,49,0.151092592592593,1,TN
0.000333333333333333,0.000282407407407407,-0.000393518518518519,0.000333333333333333,0.000773148148148148,0.00510648148148148,0.113194444444444,0.00141666666666667,0.00574970131421744,0.994250298685783,1,50,0.121046296296296,1,TN
-0.000541666666666667,0.000671296296296296,-0.00225925925925926,0.000273148148148148,-0.00213425925925926,-0.00391666666666667,0.141953703703704,0.00264351851851852,0.0597512216792537,0.940248778320746,1,51,0.136689814814815,1,TN
0,0.000208333333333333,0,0,0,0.00421759259259259,0.0720694444444444,0.000685185185185185,0,1,1,52,0.0771805555555555,1,TN
0.000226851851851852,-6.48148148148148e-05,0.000666666666666667,-0.00212962962962963,0.000240740740740741,0.00360648148148148,0.123222222222222,0.00218055555555556,0.00931439914490762,0.990685600855092,1,53,0.127949074074074,1,TN
0.000171296296296296,0.00143518518518519,-0.000138888888888889,-0.00165740740740741,-0.00353240740740741,-0.0071712962962963,0.0930972222222222,0.00350925925925926,0.131736526946108,0.868263473053892,1,54,0.085712962962963,1,TN
-0.00619907407407407,0,0.000166666666666667,-0.000291666666666667,0.000666666666666667,0.00637037037037037,0.123125,0.00099537037037037,0.0186028853454822,0.981397114654518,1,55,0.124833333333333,1,TN
0.000166666666666667,-1.85185185185185e-05,0.000666666666666667,7.40740740740741e-05,0.000648148148148148,0.00659722222222222,0.0804259259259259,0.000541666666666667,0.000148610491900728,0.999851389508099,1,56,0.0891018518518518,1,TN
0.000666666666666667,-0.00341203703703704,0.00157407407407407,5e-04,0.00129166666666667,0.00328703703703704,0.128305555555556,-0.00280092592592593,0.0235713202971047,0.976428679702895,1,57,0.129412037037037,1,TN
0.00103240740740741,-0.000592592592592593,0.00148148148148148,0.000833333333333333,0.00347222222222222,0.0143703703703704,0.0782175925925926,-4.62962962962976e-06,0.0247895229186155,0.975210477081384,1,58,0.0988101851851852,1,TN
-0.000981481481481482,5e-04,0.000333333333333333,0.000148148148148148,0.000333333333333333,0.0065462962962963,0.119407407407407,0.00109259259259259,0.00556586270871985,0.99443413729128,1,59,0.12737962962963,1,TN
0.00116666666666667,-0.00127777777777778,0.000865740740740741,-0.00037037037037037,0.000333333333333333,0.00951851851851852,0.0752638888888889,-0.00302777777777778,0.0116005873715125,0.988399412628487,1,60,0.0824722222222222,1,TN
-0.000166666666666667,0.000185185185185185,0.00075,0.000310185185185185,-0.000208333333333333,0.00686574074074074,0.12287962962963,0.00136574074074074,0.00304515745692216,0.996954842543078,1,61,0.131981481481481,1,TN
0.000148148148148148,-9.25925925925926e-05,0.00190740740740741,0,-0.000990740740740741,0.00649074074074074,0.138074074074074,0.000810185185185185,0.00798035604665439,0.992019643953346,1,62,0.146347222222222,1,TN
0.000643518518518519,0.000875,0.00204166666666667,0.000333333333333333,-0.0022037037037037,0.0134907407407407,0.0476435185185185,-0.000166666666666667,0.0125628140703518,0.987437185929648,1,63,0.0626574074074074,1,TN
0.000166666666666667,-0.000467592592592593,-0.000291666666666667,-0.000166666666666667,0.000736111111111111,0.00493981481481481,0.0992685185185185,0.000685185185185185,0.00737530413625304,0.992624695863747,1,64,0.10487037037037,1,TN
0,-1.85185185185185e-05,0.000333333333333333,0.000166666666666667,0,0.00563888888888889,0.0845462962962963,0.000759259259259259,0.000150353330326267,0.999849646669674,1,65,0.0914259259259259,1,TN
0.000240740740740741,1.85185185185185e-05,0.000208333333333333,7.40740740740741e-05,0,0.00811111111111111,0.0884351851851852,0.000652777777777778,0.000306513409961686,0.999693486590038,1,66,0.0977407407407407,1,TN
7.40740740740741e-05,-0.000125,-6.01851851851852e-05,1.85185185185185e-05,0.00024537037037037,0.00563888888888889,0.101893518518518,0.000541666666666667,0.00273345153664303,0.997266548463357,1,67,0.108226851851852,1,TN
0.000356481481481481,0.000481481481481481,0.000166666666666667,0,5e-04,0.00841666666666667,0.1005,6.01851851851852e-05,0.00104916067146283,0.998950839328537,1,68,0.110481481481481,1,TN
0.000300925925925926,0.000708333333333333,0.00118518518518519,0.000143518518518519,-0.00177314814814815,0.00487962962962963,0.116856481481481,0.00249537037037037,0.0146925858951175,0.985307414104882,1,69,0.124796296296296,1,TN
6.01851851851852e-05,0.000462962962962963,0.00140277777777778,-9.72222222222222e-05,0.00202314814814815,0.00966666666666667,0.0651574074074074,0.000106481481481481,0.00563271604938272,0.994367283950617,1,70,0.0787824074074074,1,TN
0,4.16666666666667e-05,0.000833333333333333,-0.000166666666666667,0.000407407407407407,0.00709259259259259,0.0609675925925926,0.000592592592592593,0.000447227191413238,0.999552772808587,1,71,0.0697685185185185,1,TN
-0.000185185185185185,0.000296296296296296,0.000449074074074074,-0.000925925925925926,0.000416666666666667,0.00648611111111111,0.0924907407407407,-0.00608796296296296,0.0224972754164721,0.977502724583528,1,72,0.0929398148148148,1,TN
0.00109259259259259,-0.000689814814814815,0.000472222222222222,-0.000134259259259259,0.00275,0.00963888888888889,0.0958842592592593,-0.000143518518518519,0.0222322367432778,0.977767763256723,1,73,0.10887037037037,1,TN
0,-0.000541666666666667,0.000185185185185185,0.000333333333333333,0.000166666666666667,0.00921296296296296,0.10875462962963,0.000893518518518518,0.003701989819528,0.996298010180472,1,74,0.11900462962963,1,TN
-1.38888888888889e-05,0.000333333333333333,2.31481481481481e-05,0,0.000388888888888889,0.00476851851851852,0.128013888888889,0.00200462962962963,0.00333788499468973,0.996662115005311,1,75,0.135518518518519,1,TN
-0.000847222222222222,1.85185185185185e-05,0.000555555555555556,-0.000851851851851852,0.000680555555555556,0.0155185185185185,0.0703055555555556,0.000694444444444444,0.0261126248864668,0.973887375113533,1,76,0.0860740740740741,1,TN
0.000574074074074074,0.000208333333333333,0.000523148148148148,-0.000185185185185185,0.000666666666666667,0.00687037037037037,0.0928842592592592,0.000759259259259259,0.00180099054479964,0.9981990094552,1,77,0.102300925925926,1,TN
-0.000240740740740741,4.16666666666667e-05,0.000166666666666667,0,0.000449074074074074,0.00527777777777778,0.0496944444444444,0.000685185185185185,0.000749737591842855,0.999250262408157,1,78,0.0560740740740741,1,TN
0.000893518518518518,0.00119907407407407,0.00203703703703704,0.000231481481481481,0.00149537037037037,0.0157222222222222,0.0683333333333333,-0.0044212962962963,0.0213734567901235,0.978626543209877,1,79,0.0854907407407407,1,TN
0.000541666666666667,0.000222222222222222,0.000865740740740741,0.00115277777777778,0.00259722222222222,-0.000148148148148148,0.0812361111111111,0.00271296296296296,0.01985559566787,0.98014440433213,1,80,0.0891805555555555,1,TN
0,0,0.000166666666666667,0,0.000166666666666667,0.00573148148148148,0.0951759259259259,0.000481481481481481,0.000152346130408288,0.999847653869592,1,81,0.101722222222222,1,TN
0.000319444444444444,-0.00434259259259259,0.000712962962962963,0.000425925925925926,0.000685185185185185,0.0237962962962963,0.0995509259259259,-0.000689814814814815,0.0227375056280955,0.977262494371905,1,82,0.120458333333333,1,TN
-0.000277777777777778,0.00221759259259259,0.00276388888888889,0.000222222222222222,0.00355092592592592,0.000189814814814815,0.0848518518518518,0.00299537037037037,0.0224903187369675,0.977509681263032,1,83,0.0965138888888889,1,TN
-0.00456944444444445,0.00304166666666667,0.00290277777777778,-0.00234259259259259,0.005125,0.0349907407407407,0.0405925925925926,-0.00556481481481482,0.10917458880338,0.89082541119662,1,84,0.0741759259259259,1,TN
0.000208333333333333,0,1.85185185185185e-05,-0.000166666666666667,0.000333333333333333,0.00631018518518518,0.0793842592592592,0.000925925925925926,0.00045004500450045,0.9995499549955,1,85,0.0870138888888889,1,TN
0.00104166666666667,0.00139814814814815,0.00133796296296296,0.00050462962962963,0.000981481481481482,0.011287037037037,0.102824074074074,0.0043287037037037,0.0244765777978611,0.975523422202139,1,86,0.123703703703704,1,TN
0.000166666666666667,0.000166666666666667,-0.000166666666666667,0.000166666666666667,0.000666666666666667,0.00504166666666667,0.0880138888888889,0.000578703703703704,0.000466635557629491,0.999533364442371,1,87,0.0946342592592593,1,TN
-9.25925925925926e-05,0.000185185185185185,0.000208333333333333,0.000166666666666667,5e-04,0.0069212962962963,0.0752685185185185,-0.000458333333333333,0.00183150183150183,0.998168498168498,1,88,0.0826990740740741,1,TN
0.000166666666666667,-0.000435185185185185,-0.00103240740740741,-0.000800925925925926,-0.000240740740740741,0.00488425925925926,0.167648148148148,0.00147685185185185,0.0113497867154174,0.988650213284582,1,89,0.171666666666667,1,TN
-0.00250925925925926,0,-0.000527777777777778,0.000333333333333333,-0.000768518518518518,0.00387037037037037,0.116671296296296,0.0015,0.0108196235363865,0.989180376463614,1,90,0.118569444444444,1,TN
0.000240740740740741,-0.00169444444444444,-0.0022962962962963,0.000708333333333333,0.000240740740740741,0.0112361111111111,0.151032407407407,0.00140740740740741,0.0138084632516704,0.98619153674833,1,91,0.160875,1,TN
0.000351851851851852,0.000416666666666667,4.16666666666667e-05,0.000351851851851852,0.000208333333333333,0.00971759259259259,0.0855231481481482,0.000666666666666667,0.000444247001332741,0.999555752998667,1,92,0.0972777777777778,1,TN
0.000291666666666667,6.48148148148148e-05,0.000708333333333333,0.000185185185185185,5e-04,0.00643055555555555,0.0804027777777778,0.00156018518518519,0.00172517251725173,0.998274827482748,1,93,0.0901435185185185,1,TN
0.000166666666666667,-0.00374537037037037,0.000541666666666667,6.94444444444444e-05,0.00129166666666667,0.009375,0.145236111111111,0.000935185185185185,0.0161943319838057,0.983805668016194,1,94,0.15387037037037,1,TN
-0.000231481481481482,0.00170833333333333,0.00787037037037037,-4.62962962962961e-06,0.00341203703703704,-0.00715740740740741,0.0949537037037037,0.00155092592592593,0.0868945868945869,0.913105413105413,1,95,0.102101851851852,1,TN
-0.000314814814814815,-0.00514351851851852,0.00308333333333333,0.000782407407407407,0.00151388888888889,-0.0121944444444444,0.111268518518518,0.00260648148148148,0.0599051008303677,0.940094899169632,1,96,0.101601851851852,1,TN
0.000351851851851852,-0.000560185185185185,-0.000106481481481481,0,-0.000324074074074074,0.0130138888888889,0.0900925925925926,0.000939814814814815,0.00614156302779057,0.99385843697221,1,97,0.103407407407407,1,TN
0.00137037037037037,-0.00313425925925926,0.000356481481481482,-0.000458333333333333,0.00191203703703704,0.00189351851851852,0.133814814814815,0.00315277777777778,0.0240138512496236,0.975986148750376,1,98,0.138907407407407,1,TN
0.000143518518518519,9.25925925925923e-06,0.000976851851851852,9.25925925925926e-05,0.000657407407407407,0.0029537037037037,0.10724537037037,0.00134722222222222,0.0171248310049572,0.982875168995043,1,99,0.113425925925926,1,TN
1.85185185185185e-05,0.000375,0.000574074074074074,0.000333333333333333,0.000300925925925926,0.00896759259259259,0.0739814814814815,5e-04,0.000444444444444444,0.999555555555556,1,100,0.0850509259259259,1,TN
0.000810185185185185,0.000685185185185185,0.00104166666666667,8.33333333333333e-05,0.00123611111111111,0.00849074074074074,0.0962546296296296,0.00189351851851852,0.00563965568417928,0.994360344315821,1,101,0.11049537037037,1,TN
-0.000208333333333333,0.000351851851851852,0.001,0,7.40740740740741e-05,0.00867592592592593,0.0727361111111111,-0.000125,0.00295723384895359,0.997042766151046,1,102,0.0825046296296296,1,TN
0,1.85185185185185e-05,0,0.000166666666666667,4.16666666666667e-05,0.00621759259259259,0.0757083333333333,0.000851851851851852,0,1,1,103,0.0830046296296296,1,TN
0.000166666666666667,0.000333333333333333,0.000925925925925926,0.000185185185185185,0.000523148148148148,0.00475,0.115615740740741,0.00235185185185185,0.00181241504304486,0.998187584956955,1,104,0.124851851851852,1,TN
-0.000351851851851852,-0.000731481481481482,0.000574074074074074,0.000185185185185185,-0.00107407407407407,0.00600925925925926,0.119893518518519,0.00192592592592593,0.00596603946764571,0.994033960532354,1,105,0.126430555555556,1,TN
-0.00678240740740741,0.000134259259259259,0.00024537037037037,0.000342592592592593,0.00120833333333333,0.0125046296296296,0.0934953703703704,-0.000152777777777778,0.0283989266547406,0.971601073345259,1,106,0.10099537037037,1,TN
-0.000333333333333333,0.000185185185185185,5e-04,-0.000185185185185185,0.000356481481481481,0.00551851851851852,0.0571527777777778,0.000314814814814815,0.00156201187129022,0.99843798812871,1,107,0.0635092592592593,1,TN
0.000699074074074074,-0.000314814814814815,7.87037037037037e-05,9.25925925925926e-05,0.000740740740740741,0.00851388888888889,0.140055555555556,0.00283333333333333,0.0283134374043465,0.971686562595653,1,108,0.152699074074074,1,TN
-0.000574074074074074,0.000208333333333333,-5e-04,0,0.000666666666666667,0.0055787037037037,0.0954675925925926,0.00142592592592593,0.00255255255255255,0.997447447447448,1,109,0.102273148148148,1,TN
-0.000851851851851852,0,0.000481481481481481,-1.85185185185185e-05,-0.000185185185185185,0.00942592592592593,0.0823796296296296,0.00152314814814815,0.00412087912087912,0.995879120879121,1,110,0.0927546296296296,1,TN
0.000666666666666667,-7.40740740740741e-05,0.000333333333333333,0.000166666666666667,0.000208333333333333,0.004625,0.120574074074074,0.00101851851851852,0.00301522689582391,0.996984773104176,1,111,0.127518518518519,1,TN
-0.000814814814814815,0.000708333333333333,0.0126944444444444,-0.000907407407407407,0.00561574074074074,0.000462962962962963,0.0585925925925926,-0.00333796296296296,0.153693528693529,0.846306471306471,1,112,0.0730138888888889,1,TN
4.16666666666667e-05,0,0,0.000148148148148148,0.000166666666666667,0.00870833333333333,0.101430555555556,-0.000333333333333333,0.0015008254539997,0.998499174546,1,113,0.110162037037037,1,TN
-0.00106944444444444,-0.000736111111111111,0.000541666666666667,-1.85185185185185e-05,0.00179166666666667,0.00289351851851852,0.129865740740741,0.00198611111111111,0.0101462250074605,0.98985377499254,1,114,0.13525462962963,1,TN
0.000990740740740741,0.000439814814814815,-0.00191666666666667,0.000166666666666667,0.000967592592592593,0.00927314814814815,0.0835324074074074,0.00123611111111111,0.00719101123595506,0.992808988764045,1,115,0.0946898148148148,1,TN
-0.00111574074074074,0.00162962962962963,0.0025462962962963,-0.000921296296296296,-0.00455555555555556,0.00696296296296296,0.122787037037037,0.00708333333333333,0.0890451083772701,0.91095489162273,1,116,0.134416666666667,1,TN
-0.000967592592592593,0.000416666666666667,0.00246759259259259,-0.00106018518518519,-0.000796296296296296,0.025837962962963,0.0604351851851852,-0.00219444444444444,0.0463302752293578,0.953669724770642,1,117,0.0841388888888889,1,TN
0,-0.000166666666666667,0.000333333333333333,-1.85185185185185e-05,0.00012962962962963,0.00492592592592593,0.076662037037037,0.000759259259259259,0.000894454382826476,0.999105545617174,1,118,0.082625,1,TN
0.000148148148148148,0,0.000208333333333333,0,5e-04,0.00430555555555555,0.0800092592592593,0.00126851851851852,0,1,1,119,0.0864398148148148,1,TN
-0.000574074074074074,0.000407407407407407,0.0015,0.000333333333333333,-0.000949074074074074,0.00608333333333333,0.0683333333333333,0.00101851851851852,0.00631031922791388,0.993689680772086,1,120,0.0761527777777778,1,TN
5e-04,-7.40740740740741e-05,0.000351851851851852,-0.00359722222222222,0.00103703703703704,0.00597222222222222,0.111819444444444,0.00144907407407407,0.0105854869323989,0.989414513067601,1,121,0.117458333333333,1,TN
0,0,0.000166666666666667,0,0.000407407407407407,0.00663425925925926,0.0763518518518519,0.000300925925925926,0,1,1,122,0.0838611111111111,1,TN
0,0,-0.000166666666666667,7.40740740740741e-05,0,0.00590277777777778,0.0789722222222222,0,0.00113636363636364,0.998863636363636,1,123,0.0847824074074074,1,TN
0.000125,0.000541666666666667,0.00118518518518519,5e-04,0.000648148148148148,0.003125,0.0969398148148148,0.00239814814814815,0.00429151061173533,0.995708489388265,1,124,0.105462962962963,1,TN
0.000388888888888889,6.01851851851852e-05,0.000148148148148148,-0.000351851851851852,0.00172222222222222,0.00435185185185185,0.124615740740741,0.000194444444444444,0.0124436148701198,0.98755638512988,1,125,0.13112962962963,1,TN
1.85185185185185e-05,0,-0.000518518518518519,0.000166666666666667,0.000648148148148148,0.00356481481481481,0.108351851851852,0.000592592592592593,0.00199233716475096,0.998007662835249,1,126,0.112824074074074,1,TN
-0.00037037037037037,0.00180555555555556,0.00239351851851852,-0.00273611111111111,0.00194907407407407,-0.00288425925925926,0.107532407407407,0.0025462962962963,0.0304831580551745,0.969516841944826,1,127,0.110236111111111,1,TN
0,0.000166666666666667,0,0.000166666666666667,5e-04,0.00689351851851852,0.0733935185185185,0.000648148148148148,0.000607164541590771,0.999392835458409,1,128,0.0817685185185185,1,TN
4.16666666666667e-05,4.16666666666667e-05,0,0.000166666666666667,0,0.00683333333333333,0.0696574074074074,0.000166666666666667,0,1,1,129,0.0769074074074074,1,TN
-0.000351851851851852,0,0.000240740740740741,0.000333333333333333,0.000208333333333333,0.00726388888888889,0.0694537037037037,0.000333333333333333,0.00106496272630458,0.998935037273696,1,130,0.0774814814814815,1,TN
0,0,0.000333333333333333,0,0.000333333333333333,0.0045787037037037,0.0885740740740741,0.0015,0,1,1,131,0.0953194444444444,1,TN
0.000101851851851852,0.00106481481481481,0.00479166666666667,-0.00151388888888889,0.00545833333333333,-0.0125648148148148,0.109828703703704,0.00426851851851852,0.0681985564884372,0.931801443511563,1,132,0.111435185185185,1,TN
