id,train_test,pred_type,pred,prob_0,prob_1,mainvar8,intvar8,mainvar9,mainvar7,var14,var64,intvar7,var67
156,train,TP,0,0.6453,0.3547,0.0679386548997566,0.0233868354858812,0.0351310404523186,0.0767611610964259,-0.000285587972340811,-0.00186876102186283,-0.0143632508309893,0.00716152273047879
157,train,TP,0,0.7015,0.2985,0.266836441161102,-0.0624413816949202,-0.188139651969273,0.352318894136484,-0.0166853846817475,-0.0485778197362546,-0.0571704285427079,0.0536175522532427
158,train,TP,0,0.7053,0.2947,0.0403598478002364,-0.00848325961875484,-0.0155178117982281,0.0677445913319918,-0.00202318457254447,0.00271770774384321,0.00677539590895456,0.0046090919415415
159,train,TP,0,0.7352,0.2648,0.0430239799784787,-0.00908469179296699,-0.0181122296599998,0.0631166381350488,-7.9663055145312e-05,-0.000389260124975375,0.00492036217767679,-0.00123021405171316
160,train,TP,0,0.6568,0.3432,0.059095606293643,0.0233726968576196,0.0504107541966618,0.0852616020525924,0.000730119603867799,-0.00750134286103512,-0.0110856830583713,0.0108368757809935
161,train,TP,0,0.7786,0.2214,0.137051574218138,-0.0214119634320231,0.0393315520664609,0.160198784548422,-0.00716262095648187,0.0154217911226136,-0.0197592841743077,-0.0185708436762263
162,train,TP,0,0.5663,0.4337,0.259930049096039,-0.0899459143947436,-0.205726799190456,0.343037530250648,0.00995442046050938,0.0442688815765079,0.0601408453203473,-0.0556457204934501
163,train,TP,0,0.7745,0.2255,0.272702812780753,0.0314329634786513,-0.0693078184072841,0.315383301217247,0.0155487469056504,-0.0208547878938446,0.0274567687104484,-0.023199009938423
164,train,TP,0,0.5713,0.4287,0.0428031861323653,0.0129117960281805,-0.0308702301860175,0.049726526507622,-0.00518037806580799,-0.00550424628413232,0.00605338491518994,0.00572342801091741
165,train,TP,0,0.779,0.221,0.255919283387415,-0.0775373541283084,-0.0806592383204448,0.332270343391993,0.00685779546148984,-0.0231048622732009,-0.0503618882463285,0.0324233196107285
166,train,TP,0,0.845,0.155,0.08954984855118,0.0254532527821227,0.0518773015700504,0.0995907945780835,-0.0021710964358426,0.00563382131900108,-0.0136231141067734,-0.00817645374777344
167,train,TP,0,0.7015,0.2985,0.0918733855528941,0.0166868033159289,0.0660967207019476,0.125444593313866,-0.000824248467564306,-0.00849493519321668,0.0154827710118533,-0.0118001251663389
168,train,TP,0,0.5598,0.4402,0.283355886143613,0.0695892073262815,0.109101896319228,0.287849873558137,-0.00373643029154319,-0.00733220234216454,-0.0371215498870904,0.0335179470052725
169,train,TP,0,0.6528,0.3472,0.385638585368345,-0.0803126472861769,0.160896297147756,0.472231067714364,0.021135001042106,-0.043962934032577,-0.0681907150315865,-0.0581290622515266
170,train,TP,0,0.776,0.224,-0.0341090389547779,-0.0267541903533018,0.0334355088102715,0.131026965001687,-0.00278115509803152,-0.00312426568268317,-0.0186311628881813,0.00783546026338722
171,train,TP,0,0.7729,0.2271,0.331867507210883,-0.0802979426064363,0.0864265474533153,0.529126669769125,-0.0164207645134817,-0.0460977736970246,0.0666403255289303,-0.0609316776607067
172,train,TP,0,0.7276,0.2724,0.0336988272018349,0.0101520499474942,-0.0285245008085032,0.0486434749534454,-0.000671256529221171,0.00499935065393468,-0.00825203336263735,-0.00652679920153754
173,train,TP,0,0.6647,0.3353,0.254824522865195,0.0378614207061313,0.120702453576165,0.265835592104005,0.00163056413118604,0.00312165036509563,-0.0207855336280595,0.0147695522672222
174,train,TP,0,0.6762,0.3238,0.0625808850073123,0.00481382770800878,0.0306775138278738,0.0629065782343389,0.000421682766201643,-0.00045910868785403,-0.00451719703554392,-0.00433756936621584
175,train,TP,0,0.6793,0.3207,0.109472841239365,0.0396578827357559,-0.0944028073375654,0.140308470283349,-0.000720576260244798,-0.0117153127753096,-0.0209832608123564,0.0164707735729867
176,train,TP,0,0.7421,0.2579,-0.0992184128940845,0.0496760709115843,0.0741616761563549,0.166573277276677,-0.0100828461781073,-0.0140649098010835,-0.0351413737956308,-0.0294403300233539
177,train,TP,0,0.7155,0.2845,0.152495384620067,0.0849077471283957,-0.120506077732922,0.272458608426915,-0.0120120185213233,-0.0224737545695267,-0.0585462890504066,-0.0311265884555678
178,train,TP,0,0.6723,0.3277,0.0751268672530166,0.0113877330147376,-0.0317992978425229,0.0760652243998873,0.00499353158422223,0.00581456065179161,-0.00955987888513019,-0.00915814127054982
179,train,TP,0,0.7472,0.2528,0.130228334431983,0.049352024065671,0.0667526467809215,0.259216603654149,-0.00612501576491709,-0.0144465744268189,-0.0339083736462085,0.0254041563272911
180,train,TP,0,0.6648,0.3352,0.331841827959636,0.125595189830194,0.205494387840748,0.421628583193858,-0.055383290266844,-0.056356435533117,-0.0740070440109614,-0.056664761411896
181,train,TP,0,0.5245,0.4755,0.199285003622885,-0.0394764477130771,-0.0627572094223575,0.267176354036736,0.00740537407565543,0.00996848527930841,0.0242618136761254,-0.0199267745886257
182,train,TP,0,0.5355,0.4645,-0.082049204521561,0.0266295586161637,0.0312989426336527,0.102926035698644,-0.00645070408805172,0.00984843600195461,-0.0148868511786891,-0.0141269809739295
183,train,TP,0,0.6841,0.3159,-0.0435540615450831,0.0290606080394234,-0.0291311055640341,0.149030388722491,-0.00204900389539591,-0.00865329782714868,0.0130680709775006,-0.0129891721633154
184,train,TP,0,0.6201,0.3799,-0.181022864236345,0.0936576370928133,0.148234132770531,0.282466049025021,-0.00818523337664145,-0.0217245185566378,0.0537317366575254,0.0383561952386199
185,train,TP,0,0.7522,0.2478,0.158109053459229,-0.0182637473735276,0.0907453206748553,0.163018256397411,-0.00268116971989288,-0.0122628849453491,-0.0161578651725547,0.0126854605397658
186,train,TP,0,0.6828,0.3172,0.180544276105636,0.0264071920466407,-0.0761377490830129,0.209585372167922,-0.00150436644427804,-0.00563709812893112,-0.0249843954805747,-0.0154787117345065
187,train,TP,0,0.7435,0.2565,0.376427349921638,-0.141936849480313,-0.242276751298174,0.408891593036083,-0.0255391302297597,0.0600588461337472,-0.105994061056445,0.0934622977778916
188,train,TP,0,0.6561,0.3439,0.0710447955287071,-0.0179132119337193,-0.0398415009562108,0.0751098723055698,-0.00541490136451109,0.00641939825259661,-0.015984082968916,-0.0067687339309587
189,train,TP,0,0.5963,0.4037,0.0995506911519435,-0.0364127942957588,0.0768402646895819,0.117400029279873,0.00189701069535044,-0.0063168722949565,0.0200246988251043,0.0126875491484723
191,train,TP,0,0.7298,0.2702,0.106573486456579,0.0394293635608674,-0.0789847764509582,0.118094220778498,-0.00575577108847804,0.00882994446821065,0.0204453483333973,-0.0141088794083823
192,train,TP,0,0.7007,0.2993,0.571732680856813,0.242770476253262,-0.266168973847812,0.660798372365646,0.0324146022757949,0.044921690192968,0.166398900172291,-0.152058606489497
193,train,TP,0,0.5827,0.4173,0.360955960065207,0.138941163871658,-0.15764046609523,0.403482820957283,0.0431757647536992,0.0516176156406694,-0.0642443773135524,-0.0593722611637208
194,train,TP,0,0.7264,0.2736,0.278701148565083,-0.0715235510863945,0.112851999351242,0.375243381233204,0.000364787414182096,-0.0147769226078843,-0.0516012090869057,-0.0327940522629662
195,train,TP,0,0.6038,0.3962,0.0693371461491205,-0.0292670308132309,-0.0638136891510409,0.132566547875297,0.00219675335450648,-0.00359430097762649,-0.0186476978422444,0.0141350102675116
196,train,TP,0,0.7032,0.2968,0.303113247310379,0.106872212007193,0.135534396257566,0.338920684213475,0.00486587633007184,-0.0109035703011165,0.0593330002073049,-0.0366596466717726
197,train,TP,0,0.7234,0.2766,0.0966389990173674,0.0304672628068166,-0.0721256243305288,0.105365711575238,-0.00327611154108799,-0.0045413215905825,-0.0177740160958542,-0.0100059922237836
198,train,TP,0,0.7578,0.2422,0.0945383948026959,0.0125543711393957,-0.0463146439934659,0.0985180984347721,0.00238036564926271,-0.00302795756945599,-0.00680126899725575,-0.00471721011961472
199,train,TP,0,0.7177,0.2823,0.132998450510934,0.0395636551173099,0.0804149932422198,0.142639998911365,-0.00866905349819612,0.0168479377324645,0.0214773603567454,-0.0194051230553844
200,train,TP,0,0.5307,0.4693,0.0425000169363741,-0.00666829101307997,0.0259335976782864,0.0431812629101972,-0.00078938272421549,-0.00129224249763993,-0.00377328127222166,-0.00298528913681235
201,train,TP,0,0.6787,0.3213,0.204326111358977,0.0469423785322495,0.0977571094804857,0.204670930774962,0.014831652151318,-0.0169912816771645,-0.0246372185487499,-0.0202959381771379
202,train,TP,0,0.7932,0.2068,0.310775069267449,-0.0877406479434802,0.101937989448202,0.367072111942875,0.0377015545589327,-0.0476600282051577,0.0555488485608422,-0.0549080818758586
203,train,TP,0,0.7483,0.2517,0.157269795005244,0.109923037749003,0.138701149969132,0.291182855311689,-0.0344119079592722,-0.0345457427500423,0.0582449704104932,0.0534483515475551
204,train,TP,0,0.7112,0.2888,0.4435775957028,0.210179968164751,0.281554259089954,0.873983033916166,-0.0777381695153288,-0.102556597127441,0.176958865360296,-0.154976104376599
205,train,TP,0,0.6772,0.3228,0.173904634015217,-0.113626479006324,0.164641568157968,0.465248526345146,-0.0597857125937324,-0.0620884990082846,-0.0806629867319211,-0.0648355734345908
206,train,TP,0,0.7039,0.2961,0.217178061608241,-0.070291955810056,-0.140542542155394,0.231190967924106,-0.02816305968129,-0.0406662753299968,0.0412638299033736,0.0406943431353072
207,train,TP,0,0.7792,0.2208,0.0876627770238345,-0.0203878386104255,-0.0223130441627948,0.165379894729871,6.44161271483828e-05,-0.006484561971187,0.017341249459616,-0.0101309732189815
208,train,TP,0,0.8028,0.1972,0.0397855498641964,0.0134203962817088,-0.0278739401353562,0.0517516608536819,-0.00317138715155386,0.00405330504117316,-0.00616587855360168,-0.00473692450105846
209,train,TP,0,0.5891,0.4109,0.256497919029201,-0.0761063987266036,-0.0955521755154878,0.46427846092118,0.0487969204448111,0.0552450999424487,0.0581521068283204,-0.0576256743725486
210,train,TP,0,0.6593,0.3407,0.108818216412618,-0.0259854932040572,0.0371843801411458,0.122897685178979,5.50895595167542e-05,-0.00675875204166454,0.0166829523233764,0.0113476960915265
211,train,TP,0,0.672,0.328,-0.0179504711125571,0.0116673011307086,-0.0117311992622737,0.0782346494879019,-0.00450088527462053,0.00686678411737798,-0.0091464892933043,-0.00790838279804846
212,train,TP,0,0.6415,0.3585,0.0437605688798395,0.0144070192304397,0.0306344032262031,0.0499734214700668,-0.00193378137991768,-0.00509760377584201,-0.0117520968877461,-0.00746716012556047
213,train,TP,0,0.5928,0.4072,0.310122885527428,0.0441844586516699,0.0769700587643568,0.317214360126173,0.00936053610118201,-0.0166978101541323,-0.0365582753163346,-0.0231050313952947
214,train,TP,0,0.7537,0.2463,0.146265113896441,0.0278900124332799,0.0584259850209218,0.18557774024642,-0.0142065544353595,0.0186996865275294,-0.0264592498039978,0.0262373991997389
215,train,TP,0,0.6252,0.3748,0.150878634652987,0.0444927447454143,-0.102020344770633,0.157278894074527,-0.0142089254253465,-0.0173613391952644,-0.0322967120502725,-0.0242800196599775
216,train,TP,0,0.755,0.245,0.0955561849750048,-0.0158036963711914,0.0595599905667586,0.0978318779936716,-0.00199100535823582,0.00959085764778796,0.015166738658308,-0.00976015283091838
217,train,TP,0,0.6124,0.3876,0.291111690496636,-0.0496076453545665,0.112562470308929,0.297983469078237,-0.00225163064472248,-0.00558600253903539,0.0199359469691057,0.0129677760598595
218,train,TP,0,0.6781,0.3219,0.0466240507510228,0.0193714913454874,0.0287880874038382,0.0802172406185261,0.000371447265522041,-0.00585038952900813,-0.00979308486087952,-0.00612753655548181
219,train,TP,0,0.5992,0.4008,0.266564779457857,0.0591999891307706,-0.105941599625174,0.30641328828468,0.0180489158616298,-0.0227075600057572,-0.0359075411726362,-0.0335052906064288
220,train,TP,0,0.6857,0.3143,0.0880172070438952,-0.010204219613748,0.0207834164217324,0.10148119492011,0.00011900355866848,-0.00251868474278992,0.00989432383527256,0.00312874887712609
221,train,TP,0,0.5805,0.4195,0.0887419594221667,0.0257997135007911,-0.0743078134589471,0.103780263229751,-0.0020936049175843,0.00880667531295434,-0.0237815901273139,-0.0156245979567155
222,train,TP,0,0.8021,0.1979,0.0753078262197145,-0.0357826286021677,0.0573772468111423,0.228307428158203,0.01730996400071,-0.0210328883948786,-0.0287519326743627,-0.0233078382277326
223,train,TP,0,0.7425,0.2575,0.136100039878035,0.036302232543549,0.067204939819335,0.160768789318363,0.00599554741164834,-0.00737083269031051,0.0123820910467192,-0.00815400433338836
224,train,TP,0,0.6003,0.3997,0.24501716070969,-0.0506461285747001,0.0581852193079602,0.312089507615817,-0.00370890198765565,0.0138868274716394,-0.0263490645172599,-0.0257259991652371
225,train,TP,0,0.4917,0.5083,0.0440447821204082,-0.018130860002039,-0.0198742472033184,0.123282882550073,-0.0019918013847865,0.00644310744903763,-0.0172725289400982,-0.0133987884452103
226,train,TP,0,0.7341,0.2659,0.0658866185061561,0.0211954101106919,-0.0513155669612819,0.0802334441971257,-0.00231439133497141,-0.00451711428887209,-0.0122079955722096,0.00720362611894425
227,train,TP,0,0.6272,0.3728,0.0404845522377939,0.0128927668884994,0.015751041637229,0.103093143399203,-0.000394219936707048,-0.00208554367526732,-0.0108253729349581,0.0100192331218121
228,train,TP,0,0.5769,0.4231,0.374256970563349,-0.0842763038175139,-0.289750029827544,0.525080945516008,0.0134144634749959,-0.0347327466803195,0.0837918066886801,-0.0647751096999613
229,train,TP,0,0.5734,0.4266,0.206615313956417,0.0559627784565623,0.122814397312207,0.232505780639228,-0.00669119928583708,0.0314471426534211,-0.0393650063289519,-0.0375120792448743
230,train,TP,0,0.7144,0.2856,0.131914178205173,-0.0242578988078462,0.0790277828513861,0.132585208663497,-0.011085512681594,-0.0138566272625611,0.0223777879681537,0.0176521492035947
231,train,TP,0,0.6726,0.3274,0.0937292530049223,-0.0179682592926949,-0.0205352778197602,0.0964253862512333,-0.000319406433491277,0.00668131248961072,-0.0140420940053534,-0.00861534932817642
232,train,TP,0,0.6124,0.3876,0.16711915619174,0.0310524929893152,0.11112384350947,0.239347740891747,0.000662120872618708,-0.00917306541778599,0.0199996844027403,-0.0169137119261645
233,train,TP,0,0.5919,0.4081,0.200365611751235,-0.0255375561079403,0.0328852318239721,0.217401279910702,-0.000226449310348082,-0.0110781519548385,0.0246894717059827,-0.0235907821652658
234,train,TP,0,0.6516,0.3484,0.146724774212994,-0.0317907556739449,0.0850228802271782,0.160912838432354,-0.0123590789019666,0.0173007504603863,0.0262496014651701,-0.0260408449841501
235,train,TP,0,0.6841,0.3159,0.0878164706848585,0.0138253456551065,-0.0147259951178826,0.0928566898795264,0.00101315583878242,-0.00644920376743305,-0.00969834506901946,0.0087475153136468
236,train,TP,0,0.7427,0.2573,0.127377789511739,0.048265574293552,0.0650580590445611,0.175426974347118,-0.00411923715902042,-0.016367487908569,-0.0251791751175974,0.0249469538455678
237,train,TP,0,0.7937,0.2063,0.0298785252676759,0.00734075063715674,0.0185350351763818,0.0299836554826186,-0.000590145781479042,-0.00236480589771989,-0.0036296440845946,-0.00287071378425821
238,train,TP,0,0.7306,0.2694,0.104226203146289,-0.0344887889629622,0.0450794592081679,0.19433289298838,-0.00510777923247334,0.0242386857873657,0.0289892589905062,-0.0288436711423273
239,train,TP,0,0.6549,0.3451,0.0452373963633639,-0.0184787428315303,0.0352311660458859,0.110340745217443,0.00845277543409228,-0.0113402060160316,0.0182084881559731,0.0130466597350274
240,train,TP,0,0.5083,0.4917,0.0322203120179744,-0.00660275062764039,-0.0306540981903379,0.041490573943835,0.0034736759731413,-0.00384892377022439,-0.00618016902664772,0.00512386243024861
277,test,TP,0,0.6161,0.3839,0.113503310154625,-0.0233173045302487,0.0815904796475512,0.114485301705989,-0.00283249794079584,-0.0086263722504823,0.0127723756774389,-0.00908929557503582
278,test,TP,0,0.6566,0.3434,0.309497662482393,0.139625118049548,0.190351011216703,0.371348849707465,0.0572753861264868,-0.0582450093683392,0.0821361805886079,-0.0625042165000669
279,test,TP,0,0.5951,0.4049,0.0518612573550416,-0.0136589426626011,-0.0317664406579412,0.0559782008111511,-0.00292713453024152,-0.00415490445807597,0.00747050988493655,0.00651588526089358
280,test,TP,0,0.7076,0.2924,0.502263343311373,0.0806019167354991,-0.0866111879596889,0.518812060767115,-0.00851697013569645,-0.0530433971272026,0.0601018262752102,-0.0546691488734887
282,test,TP,0,0.6352,0.3648,0.0391540660496122,-0.0115767753746448,0.0240704540847266,0.0494342123159813,-6.03153047653078e-05,-0.00129774469035826,-0.00868093943472451,0.00290761813768565
283,test,TP,0,0.8169,0.1831,0.0666277509958606,0.0225648338322008,0.0552805119371041,0.160099943461143,0.0125020355094041,-0.0188655515511859,-0.0197275841232483,0.0189285752660197
284,test,TP,0,0.7605,0.2395,0.170756292433327,0.0629878148699568,-0.126193106986586,0.227713645389817,-0.00445441041848484,-0.013466690821807,0.0265602995399011,-0.0235841569928048
285,test,TP,0,0.626,0.374,0.260613669839457,-0.0660770125275555,-0.188864261571035,0.290745641269159,-0.0296178883046441,0.0496750139826543,0.0570753330041213,0.0561741975630082
286,test,TP,0,0.494,0.506,0.186766166971867,0.0315213497074716,-0.0343842811935979,0.211487313665463,-0.0234008559679961,-0.0265740095859494,-0.0293189640931148,0.0282783684396372
287,test,TP,0,0.6224,0.3776,0.170013388908768,-0.0383233756765029,0.085516577388076,0.194543347882174,-0.00395610606845089,-0.0160470061730532,-0.0346390875817434,0.0185280284866411
288,test,TP,0,0.6564,0.3436,0.147074897934612,0.0926744490980871,0.104685520656271,0.325480362393348,-0.0237995961194032,-0.0425951437781035,-0.0751605014438525,-0.0614900727502761
289,test,TP,0,0.6881,0.3119,0.0862301755998197,0.0254083004376993,0.0318016912707909,0.110423364445316,-0.00601575105350954,-0.0127820504303164,-0.0168610278333235,-0.0164774332629317
290,test,TP,0,0.6125,0.3875,0.0410805665014775,0.011956599954038,0.0254852715933957,0.042890731708575,0.00163592412689479,-0.00288295166045442,-0.0061748798154844,0.00387998560422613
291,test,TP,0,0.6267,0.3733,0.0711628595560602,0.020381895183684,-0.0285910989347447,0.0772399419489,-0.00542483429841965,-0.0117785745416189,-0.0158455856005467,-0.0118436857513889
292,test,TP,0,0.7074,0.2926,0.204735341814794,0.0687844615791168,-0.110671922694262,0.276397436498639,-0.0271600756263859,0.0293179429877635,-0.0406690052367608,-0.0304190533084797
293,test,TP,0,0.7356,0.2644,0.157642707966608,-0.0313317987919032,-0.0866855219662526,0.160185446364329,-0.0119587472712667,0.0218269960727304,-0.030899103682511,0.0244440229601683
294,test,TP,0,0.8487,0.1513,0.0832861712920156,0.0134491639902006,0.0209398732941737,0.0890910808694854,-0.000779292269314657,-0.00160684631747855,-0.00971319501830482,0.00745480150419674
295,test,TP,0,0.7284,0.2716,0.0547405047916457,0.0148744355441248,-0.0153372698533485,0.0569216419298715,-3.74021769689066e-05,-0.00580808736131873,-0.00932132489635226,0.00729279426744223
296,test,TP,0,0.761,0.239,0.0768875084513398,0.0253319915751805,0.0534615490033532,-0.0779058234981406,-0.000750340433275438,-0.00580652062057302,0.014246422363516,0.00792635303312589
297,test,TP,0,0.7668,0.2332,0.0672220971275055,0.0247189107089521,0.0516529911727901,0.0979708874314821,-0.00525950665624262,-0.00839513029114751,-0.0137438171715005,0.0121904184725383
298,test,TP,0,0.7814,0.2186,0.0400046984643617,-0.02673144751392,-0.0353910880679578,0.143712520105066,0.00111707382024739,-0.012635801274831,-0.0164475407490301,-0.0151266018211973
299,test,TP,0,0.7612,0.2388,0.1370480326736,0.0803433211649382,0.119597125987754,0.339822593453475,-0.0131680998161603,-0.0369621877420367,-0.064457603167987,-0.053118900911516
300,test,TP,0,0.7871,0.2129,0.0545325458751027,0.0151504469140304,0.0391325197361841,0.0552226836545894,0.00181538402287138,-0.00215392399281458,-0.00799445925532194,-0.00468531667500337
